operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
North Somerset Teaching Alliance,,,,16Z,,school,Station Road,Backwell,,North Somerset,"Bristol ",BS48 3BX,51.4162897,-2.7395089,2020
North Staffordshire School Direct,,,,2J5,,school,Woodhouse Lane,Biddulph,,Staffordshire,Stoke-on-Trent,ST8 7DR,53.1248721,-2.1633627,2020
North Star,,,,269,,school,Meadowside Academy,Halfpenny lane,,North Yorkshire,Knaresborough,HG5 0SL,54.0156494,-1.4584887,2020
North Tyneside SCITT,,,,N73,,scitt,North Tyneside SCITT,"Langdale Centre, Langdale Gardens",,Tyne and Wear,Wallsend,NE28 0HG,55.006613,-1.496986,2020
North Tyneside SCITT (New York Primary School Direct),,,,1NB,,school,North Tyneside SCITT,"Langdale Centre, Langdale Gardens",,Tyne and Wear,Wallsend,NE28 0HG,55.006613,-1.496986,2020
Northumberland CofE Academy,,,,1CL,,school,Academy Road,,,Ashington,,NE63 9FZ,55.17674640000001,-1.5446034,2020
Northumbria Art and Design Partnership,,,,2X6,,school,"Outwood Academy Valley, Valley Road",,,Nottinghamshire,Worksop,S81 7EN,53.3184969,-1.1273489,2020
North West Learning Partnership,,,,13N,,school,North West Learning Partnership Training Centre at St Mary & St Thomas C.E. Primary,Barton Close,,Merseyside,St Helens,WA10 2HS,53.4552981,-2.7435394,2020
North West Leicestershire and South Derbyshire,,,,5P9,,school,"Iveshead School, Forest Street",Shepshed,,"Leicestershire ",Loughborough,LE12 9DB,52.7739,-1.2832,2020
North West SHARES SCITT,,,,N83,,scitt,North West SHARES SCITT,Woodland Primary Teaching School,,Lancashire,"Heathgate, Skelmersdale",WN8 6QH,53.5456404,-2.7605724,2020
North West Teacher Training Partnership,,,,28H,,school,Duckworth Street,,,,Blackburn,BB2 2JR,53.7422623,-2.4920995,2020
North West Teaching School Alliance,,,,1ZV,,school,Bishop Rawstorne Academy,Highfield Road,,Lancashire,Croston,PR26 9HH,53.661729,-2.76925,2020
Northwick Park Primary School,,,,1R4,,school,Northwick Park Primary School,Third Avenue,,Canvey Island,,SS8 9SU,51.5246795,0.5661932,2020
North Wiltshire SCITT,,,,24U,,scitt,"North Wiltshire SCITT, TEC Centre","RWB Academy, Lime Kiln",,Wiltshire,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2020
North Wiltshire SCITT (School Direct),,,,1T9,,school,"TEC, Royal Wootton Bassett Academy",Lime Kiln,,Swindon,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2020
Notley High School And Braintree Sixth Form,,,,1LS,,school,Notley High School,Notley Road,,Braintree,,CM7 1WY,51.866024,0.5504719,2020
Notre Dame Catholic College,,,,22Z,,school,Notre Dame Catholic College,180 Great Homer Street,,,Liverpool,L5 5AF,53.42506040000001,-2.9787061,2020
Notre Dame High School,,,,1MM,,school,Hallam Teaching School Alliance,Notre Dame High School,,Sheffield,Fulwood Road,S10 3BT,53.3719804,-1.5195327,2020
"Notre Dame High School, Norwich",,,,1GT,,school,Notre Dame High School,Surrey Street,,Norfolk,Norwich,NR1 3PB,52.6231668,1.2961199,2020
Nottingham Catholic Teaching School Alliance,,,,1YD,,school,The Becket Way,Wilford Lane,,Nottinghamshire,West Bridgford,NG2 7QY,52.92769449999999,-1.1545246,2020
Nottingham City Primary SCITT,,,,N87,,school,c/o Notts Wildcats Arena,Bakersfield,,Nottinghamshire,Nottingham,NG3 7EB,52.9564968,-1.1146507,2020
Nottinghamshire TORCH SCITT,,,,254,,scitt,University of Nottingham Innovation Park,Triumph Road,,Nottinghamshire,Nottingham,NG7 2TU,52.938636,-1.1951582,2020
Nottingham Trent University,,,,N91,,hei,50 Shakespeare Street,,,Nottingham,,NG1 4FQ,52.9580712,-1.1540226,2020
Nunnery Wood High School,,,,1FC,,school,Spetchley Road,,,Worcester,,WR5 2LT,52.1841235,-2.1898106,2020
Oak Academy,,,,1G2,,school,"LeAF, Oak Academy",Duck Lane,,Bournemouth,,BH11 9JJ,50.7619355,-1.9197703,2020
Oakfield Infant School,,,,157,,school,Chowdene Bank,Low Fell,,Gateshead,,NE9 6JH,54.92788789999999,-1.6025664,2020
Oak Grove College,,,,28V,,school,The Boulevard,,,Worthing,,BN13 1JX,50.8270072,-0.4099333,2020
Oak Grove College,,,,1P1,,school,The Boulevard,,,Worthing,,BN13 1JX,50.8270072,-0.4099333,2020
Oakham Alliance,,,,1P7,,school,Darbys Hill Road,Tividale,,West Midlands,Oldbury,B69 1SG,52.5020986,-2.0477417,2020
Oakthorpe Primary School,,,,151,,school,Tile Kiln Lane,,,London,,N13 6BY,51.6139314,-0.0935379,2020
Oakwood Academy,,,,2CM,,school,Chatsworth Road,Ellesmere Park,,Manchester,Eccles,M30 9DY,53.4953355,-2.3360356,2020
Oasis Academy Brightstowe,,,,1RY,,school,Oasis Academy Brightstowe,Shirehampton,,Bristol,,BS11 0EB,51.4908347,-2.6699789,2020
Oasis Academy Enfield,,,,1M5,,school,Kinetic Crescent,Innova Park,,Enfield,,EN3 7XH,51.6733109,-0.0234821,2020
Oasis Academy Henderson Avenue,,,,23W,,school,Henderson Avenue,,,North Lincolnshire,Scunthorpe,DN15 7RW,53.5942758,-0.6617875999999999,2020
Oasis Academy Warndon,,,,7K9,,school,Edgeworth Close,Warndon,,Worcestershire,Worcester,WR4 9PE,52.211166,-2.185472,2020
Oasis Foundry Teacher Training,,,,2GD,,school,Oasis Foundry Teacher Training,Foundry Road,,West Midlands,Birmingham,B18 4LP,52.4944311,-1.9414346,2020
Oasis Innovation,,,,1A2,,school,Oasis Innovation TSA,"c/o Oasis Academy Limeside,",,Oldham,Third Avenue,OL8 3SB,53.518104,-2.129169,2020
Odyssey Teaching School Alliance,,,,1ZB,,school,"Pate's Grammar School ",Princess Elizabeth Way,,Gloucestershire,Cheltenham,GL51 0HG,51.9068604,-2.1164168,2020
Okehampton Primary School,,,,1TJ,,school,Glendale Road,,,Okehampton,,EX20 1JB,50.7418206,-4.0049538,2020
Old Fletton Primary School,,,,1Y5,,school,Teach East SCITT,"London Road,Old Fletton",,Cambridgeshire,Peterborough,PE2 9DR,52.5574047,-0.2491842,2020
One Sixth Form College,,,,2M5,,school,Scrivener Drive,,,Suffolk,Ipswich,IP8 3SU,52.0448065,1.1060837,2020
Onslow St Audrey's School,,,,1FF,,school,Onslow St Audrey's School,Old Rectory Drive,,Hertfordshire,Hatfield,AL10 8AB,51.760396,-0.220952,2020
Optimus Alliance,,,,2DA,,school,Barlow Road,,,Cheshire,Wilmslow,SK9 4DP,53.3374199,-2.2324731,2020
Orchard Teaching School Alliance,,,,14A,,school,Orchard Teaching School,Causeway Green Road,,Oldbury,,B68 8LD,52.4862627,-2.0146815,2020
Oriel ITT Partnership,,,,2LR,,school,Matthews Drive,Maidenbower,,W Sussex,Crawley,RH10 7XW,51.1065268,-0.1582535,2020
Orleans Park Teaching Alliance,,,,2HZ,,school,Orleans Park School,Richmond Road,,Middlesex,Twickenham,TW13BB,51.4500633,-0.32082,2020
Ormiston Bushfield Academy,,,,12R,,school,Bushfield Academy,Ortongate,,Peterborough,Orton,PE2 5RQ,52.5456048,-0.3024117,2020
Ormiston Forge Academy,,,,18R,,school,Wrights Lane,,,,Cradley Heath,B64 6QU,52.47721300000001,-2.0625678,2020
Ormiston Sir Stanley Matthews Academy,,,,1UV,,school,OSSMA,Beaconsfield Drive,,Stoke-on-Trent,Blurton,ST3 3JD,52.974568,-2.16427,2020
ORTU Trust (Gable Hall),,,,1KM,,school,Southend Road,Corringham,,Stanford-le-Hope,,SS17 8JT,51.5334302,0.4493067000000001,2020
Orwell Teaching School,,,,2HP,,school,Orwell Teaching School,Prince of Wales Drive,,Suffolk,Ipswich,IP2 8PY,52.0422587,1.142114,2020
Our Lady and St Hubert's Catholic Primary School,,,,262,,school,Moat Road,,,West Midlands,Oldbury,B68 8EE,52.4837403,-2.0022409,2020
Our Lady Immaculate Catholic Primary School,,,,1XL,,school,Saint Patrick's RC Primary School,Hardybutts,,Greater Manchester,Wigan,WN1 3RZ,53.544754,-2.6209651,2020
Our Lady of Pity RC Primary School,,,,1W3,,school,Our Lady of Pity Primary School,Rigby Drive,,Wirral,Greasby,CH49 1RE,53.3709089,-3.1206019,2020
Our Lady Queen of Martyrs Roman Catholic Voluntary Aided Primary School,,,,2FG,,school,Durham Road,Esh Winning,,,Durham,DH7 9PA,54.77198569999999,-1.7003572,2020
Ouseburn Learning Trust,,,,1EU,,school,Mowbray Street,,,Newcastle-upon-Tyne,,NE6 5PA,54.9789292,-1.5907987,2020
Owls,,,,2K3,,school,Farnborough Road Infant School,"Birkdale ",,Merseyside,Southport,PR8 3DF,53.6164132,-3.0150343,2020
OWLS,,,,21Z,,school,18 CRESCENT GREEN,AUGHTON,,Lancashire,Ormskirk,L39 5DR,53.5477882,-2.9084534,2020
Oxford Brookes University,,,,O66,,hei,Headington Road,Headington,,Oxfordshire,Oxford,OX3 0BP,51.755011,-1.224225,2020
Oxfordshire Teacher Training,,,,1DE,,school,Oxfordshire Teacher Training,The Cherwell School North Site,,Oxford,Marston Ferry Road,OX2 7EE,51.7757449,-1.2586363,2020
Oxford University,,,,O33,,hei,Department of Education,15 Norham Gardens,,Oxfordshire,Oxford,OX2 6PY,51.7636757,-1.2557905,2020
Oxon-Bucks SCITT,,,,O21,,school,3rd Floor,UNIPART HOUSE,,OXFORD,GARSINGTON ROAD,OX4 2GQ,51.7295268,-1.185708,2020
Oxted School,,,,19T,,school,Oxted School,Bluehouse Lane,,Surrey,Oxted,RH8 0AB,51.2601101,-0.0015859,2020
Paget High School Business And Enterprise College,,,,1CY,,school,Burton Road,Branston,,Burton-on-Trent,,DE14 3DR,52.786444,-1.658268,2020
Painsley Teaching School Alliance,,,,155,,school,Painsley Catholic College - Sixth Form,Attlee Road,,Stoke-on-Trent,Cheadle,ST10 1LL,52.9814567,-1.9899786,2020
Palace Fields Primary Academy,,,,1HK,,school,Badger Close,Palacefields,,Runcorn,,WA7 2QW,53.32281500000001,-2.6875748,2020
Palmerston School,,,,1AE,,school,Palmerston School,Minehead Road,,Merseyside,Liverpool,L17 6AU,53.3679958,-2.9307913,2020
Pan Enfield Alliance,,,,1KC,,school,Pan Enfield Alliance,"Highlands School, 148 World's End Lane",,,London,N21 1QQ,51.6488658,-0.109103,2020
Paradigm Teaching School,,,,2J3,,school,St Joseph's Catholic Primary School,"Rosebank, West Street",,Surrey,Epsom,KT18 7RT,51.3301771,-0.2747804,2020
Paradigm Trust: Old Ford Primary Academy and Ipswich Academy,,,,1C8,,school,Old Ford Primary Academy - Paradigm Trust,Wrights Road,,London,Bow,E3 5LD,51.5336401,-0.0311911,2020
Parbold Douglas Church of England Academy,,,,1Q4,,school,Parbold Douglas CE Academy,Lancaster Lane,,Nr Wigan,Parbold,WN8 7HS,53.59325699999999,-2.7640253,2020
Parish Church CofE Junior School,,,,14J,,school,Parish Church (CE) Junior School,Warrington Road,,Croydon,,CR0 4BH,51.36940689999999,-0.109984,2020
Park Community School,,,,2K2,,school,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87026729999999,-0.9997607,2020
Park Community School,,,,1SD,,school,Park Community School,Middle Park Way,,Hampshire,Havant,PO9 4BU,50.87005,-1.001233,2020
Park Hall Junior Academy,,,,17O,,school,Park Hall Road,,,Walsall,,WS5 3HF,52.5709765,-1.9520214,2020
Park House School,,,,1PQ,,school,Andover Road,,,,Newbury,RG14 6NQ,51.3795697,-1.3399769,2020
Parkinson Lane School Direct Partnership (Calderdale),,,,238,,school,Parkinson Lane CP School,Parkinson Lane,,West Yorkshire,Halifax,HX1 3XL,53.7176816,-1.8790841,2020
Park Junior School,,,,272,,school,Great Park Street,,,Northamptonshire,Wellingborough,NN8 4PH,52.3047034,-0.6914256999999999,2020
Parklands Infants school,,,,285,,school,Parklands Infants School,Havering Road,,Essex (Havering),Romford,RM1 4QX,51.5882259,0.1730702,2020
Parkside - KNSTE,,,,2GS,,school,Bradshaw Way,Parkside,,Staffordshire,Stafford,ST16 1TH,52.8288859,-2.1240541,2020
Park View School The Academy Of Mathematics And Science,,,,1L1,,school,Naseby Road,Alum Rock,,Birmingham,,B8 3HG,52.4907607,-1.8461483,2020
Parkwood Primary School,,,,2HH,,school,"Parkwood Primary School - School Direct ","Parkwood St",,West Yorkshire,Keighley,BD21 4QH,53.8641016,-1.9019839,2020
Parliament Hill School,,,,15S,,school,Highgate Road,,,London,,NW5 1RL,51.5583777,-0.1493582,2020
Parmiter's School,,,,1D5,,school,Parmiter's School,High Elms Lane,,Watford,Garston,WD25 0UU,51.7034045,-0.3903079,2020
Partnership London SCITT (PLS),,,,2B1,,scitt,c/o Sydney Russell School,,,---,Dagenham,RM9 5QT,51.5486077,0.1340839,2020
Pathways,,,,2KP,,school,Cobden Road,,,West Yorkshire,Leeds,LS12 5LA,53.7831221,-1.6093863,2020
Pathways Partnership,,,,27C,,school,Pathways Partnership,Cobden Primary School,,Leeds,Cobden Road,LS12 5LA,53.7831221,-1.6093863,2020
Pegasus Academy Trust,,,,1AG,,school,Pegasus Academy Trust,Attlee Close,,Surrey,Thornton Heath,CR7 7FA,51.3918806,-0.1019298,2020
Pegasus Primary School Blackbird Academy Trust,,,,1LH,,school,Pegasus School,Field Avenue,,,Oxford,OX4 6RQ,51.7211252,-1.192908,2020
Pen Green Centre for Children and Their Families,,,,21P,,school,Rockingham Road,,,Northamptonshire,Corby,NN17 1AG,52.4982152,-0.6882366999999999,2020
Peninsula SCITT,,,,25B,,school,Peninsula SCITT,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2020
Peninsula Teaching School,,,,5B9,,school,Penrice Academy,Charlestown Road,,Cornwall,St Austell,PL25 3NR,50.337318,-4.76923,2020
Penistone Area Partnership,,,,1X5,,school,Huddersfield Road,Penistone,,South Yorkshire,Sheffield,S36 7BX,53.5355085,-1.6389312,2020
Penistone Area Partnership,,,,1GZ,,school,High Street,Penistone,,Sheffield,,S36 6BS,53.5232016,-1.6310744,2020
Penistone Grammar School,,,,1N8,,school,Huddersfield Road,Penistone,,Sheffield,,S36 7BX,53.5323125,-1.6353663,2020
Pennine Lancashire Alliance,,,,1FS,,school,Broadway,Haslingden,,Lancashire,Rossendale,BB4 4EY,53.68959839999999,-2.3204818,2020
Pennine Lancashire SCITT,,,,P38,,scitt,Alder Grange School,Calder Road,,Lancashire,"Rawtenstall, Rossendale",BB4 8HW,53.7088739,-2.2831334,2020
Pennine Teaching Alliance,,,,2FK,,school,Colne Park High School,Venables Avenue,,Lancashire,Colne,BB8 7DP,53.8643845,-2.1561502,2020
Penrice Community College,,,,1Q9,,school,Peninsula Teacher Training Cornwall,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2020
Perins Innov-8,,,,2DC,,school,Pound Hill,Alresford,,Hampshire,Winchester,SO24 9BS,51.0888362,-1.1684304,2020
Perry Beeches SCITT,,,,25N,,school,St Georges Court,1 Albion Street,,,Birmingham,B1 3AA,52.4844395,-1.9148755,2020
Perry Beeches The Academy,,,,1GD,,school,Perry Beeches The Academy Trust,Beeches Road,,Birmingham,Great Barr,B42 2PY,52.5405605,-1.9081738,2020
Perry Hall Primary School,,,,1BQ,,school,Colman Avenue,Wednesfield,,Wolverhampton,,WV11 3RT,52.6038254,-2.0626821,2020
Perton Primary Academy,,,,2D4,,school,Sandown Drive,Perton,,Wolverhampton,,WV6 7PS,52.59589930000001,-2.1984978,2020
Peterlee Partnership Teaching School Alliance,,,,1ZQ,,school,Wingate Primary School,Church Street,,Durham,Wingate,TS28 5AQ,54.7299464,-1.378586,2020
Peter Pan Teaching School,,,,2AF,,school,Peter Pan Teaching School,Edward Road,,Bedfordshire,Bedford,MK42 9DR,52.12661070000001,-0.4742341999999999,2020
Petersfield School,,,,1UG,,school,The Petersfield School,Cranford Road,,Hampshire,Petersfield,GU32 3LU,50.9999871,-0.9402873,2020
Phoenix Primary School,,,,1BB,,school,Phoenix Primary School,Marlborough Grove,,London,,SE1 5JT,51.4875334,-0.0674053,2020
Pickwick Learning,,,,23Z,,school,Pound Pill,,,Wiltshire,Corsham,SN13 9YW,51.4289938,-2.1821249,2020
Pimlico Academy,,,,1ZC,,school,Lupus Street,Pimlico,,London,London,SW1V 3AT,51.4881092,-0.1376093,2020
Pinkwell Primary School,,,,183,,school,Pinkwell Lane,,,,Hayes,UB3 1PG,51.4978576,-0.4385358,2020
"Pinnacle, South Craven",,,,1Q1,,school,South Craven School,Holme Lane,,Keighley,Cross Hills,BD20 7RL,53.8998746,-1.9898581,2020
Pioneer Learning Trust,,,,2M3,,school,"The Shire Foundation, Hillborough Junior School, Hillborough Road",,,Bedfordshire,Luton,LU1 5EZ,51.8724543,-0.4251093,2020
Pioneers Partnership SCITT,,,,25H,,scitt,Kenyon Lane,Middleton,,,Manchester,M24 2GT,53.5477921,-2.180393,2020
Pioneers Partnership SCITT,,,,1Z8,,school,Kenyon Lane,Middleton,,Lancs,Manchester,M24 2GT,53.5477921,-2.180393,2020
Plantsbrook Teaching School Alliance,,,,22B,,school,Upper Holland Road,,,West Midlands,Sutton Coldfield,B72 1RB,52.5588602,-1.8193092,2020
Plume Community Teaching Partnership,,,,1XB,,school,Plume School,Fambridge Road,,Essex,Maldon,CM9 6AB,51.7300098,0.6757352,2020
Plymouth Marjon University,,,,P63,,hei,Derriford Road,,,Devon,Plymouth,PL6 8BH,50.4197618,-4.1104325,2020
Plymstock School,,,,22F,,school,Church Road,Plymstock,,Devon,Plymouth,PL9 9AZ,50.36273019999999,-4.088778899999999,2020
Polaris,,,,2GW,,school,St Mary's Catholic Primary School,Highfield Road,,North Yorkshire,Malton,YO17 7DB,54.1415278,-0.7877080999999999,2020
Ponteland Community Middle School,,,,29X,,school,Callerton Lane,,,Northumberland,Ponteland,NE20 9EY,55.0438679,-1.7427317,2020
Poole High School,,,,1MK,,school,Wessex Schools Training Partnership,C/O Poole High School,,"Poole, Dorset",Wimborne Road,BH15 2BW,50.7238494,-1.9827464,2020
Poole SCITT,,,,P75,,scitt,Ad Astra Infant School,Sherborn Crescent,,Dorset,Poole,BH17 8AP,50.7497483,-1.9652909,2020
Poole SCITT Lower Primary,,,,1YL,,school,Ad Astra Infant School,"Sherborn Crescent, Canford Heath",,Dorset,Poole,BH17 8AP,50.74974820000001,-1.9652909,2020
Poole Teaching School Alliance,,,,1RP,,school,Broadstone First School,Tudor Road,,Dorset,Broadstone,BH18 8AA,50.7626378,-1.9938449,2020
Pool Hayes Arts and Community School,,,,18S,,school,Castle Drive,,,Willenhall,,WV12 4QZ,52.6012143,-2.0520907,2020
Portishead Teaching School Alliance (Primary),,,,23O,,school,St Peter's Primary School,Hallets Way,,North Somerset,Portishead,BS20 6PZ,51.48006119999999,-2.7666406,2020
Portsmouth High School,,,,1KZ,,school,25 Kent Road,,,Hampshire,Southsea,PO5 3EQ,50.7877529,-1.0935851,2020
Portsmouth Primary SCITT,,,,P82,,scitt,Portsmouth Primary SCITT,Allaway Avenue,,Hampshire,Portsmouth,PO6 3PS,50.849186,-1.0885691,2020
Portsmouth Teaching School Alliance,,,,1DR,,school,"Training and Learning Centre, Portsmouth Academy, Cowper Road",Southsea,,Hampshire,Portsmouth,PO1 5LD,50.8041194,-1.0748953,2020
Portswood Primary School,,,,1G4,,school,Portswood Academy Trust,Somerset Road,,Hampshire,Southampton,SO17 3AA,50.931086,-1.387084,2020
Positive Regard Teaching School Alliance,,,,1GW,,school,Digital Media Centre,County Way,,South Yorkshire,Barnsley,S70 2JW,53.57435419999999,-1.459973,2020
Powell's Church Of England Primary School,,,,1CQ,,school,Gloucester Street,,,Cirencester,,GL7 2DJ,51.71969559999999,-1.9711798,2020
Powers Hall Academy,,,,1RC,,school,Essex and Thames Primary SCITT - Powers Hall Academy,Spa Road,,Essex,Witham,CM8 1NA,51.8053477,0.6242546999999999,2020
Prendergast School,,,,1H3,,school,Prendergast School,Adelaide Avenue,,London,,SE4 1LE,51.4582438,-0.0272319,2020
Prenton Primary School,,,,2CQ,,school,Prenton Primary School,Bramwell Avenue,,Prenton,,CH43 0RQ,53.36756760000001,-3.0527708,2020
President Kennedy Teaching School Alliance,,,,2KR,,school,President Kennedy TSA,Rookery Lane,,West Midlands,Coventry,CV6 4GL,52.45011290000001,-1.5232542,2020
Prestolee Primary School,,,,1LO,,school,Church Road,Stoneclough,,Manchester,Radcliffe,M26 1HJ,53.5480823,-2.3712337,2020
Prestolee SCITT,,,,2AS,,scitt,Prestolee Primary School,Church Road,,Greater Manchester,Radcliffe,M26 1HJ,53.5483062,-2.3710453,2020
Preston Teaching School Alliance,,,,12V,,school,Preston Teaching School Alliance,Broughton High School,,"Broughton, Preston",Woodplumpton Lane,PR3 5JJ,53.8082159,-2.7278498,2020
Priestmead and Harrow Teaching School Alliance,,,,27Z,,school,Hartford Avenue,Kenton,,London,Harrow,HA3 8SZ,51.59584539999999,-0.31508,2020
Primary Advantage,,,,1XW,,school,Holy Trinity Primary School,Beechwood Road,,London,Hackney,E8 3DY,51.54447769999999,-0.0737478,2020
Primary Catholic Partnership SCITT,,,,P85,,scitt,c/o Holy Family Catholic Primary School,Mansel Road West,,Hampshire,Southampton,SO16 9LP,50.9315988,-1.4656217,2020
Primary Excellence Teaching School Alliance,,,,1QR,,school,"Primary Excellence Teaching School,","Blackpool CE Primary School, Liverton",,Devon,Newton Abbot,TQ12 6JB,50.5544255,-3.6777171,2020
Primary TS Alliance,,,,14N,,school,St Swithun Wells Catholic Primary School,,,Middlesex,South Ruislip,HA4 9HS,51.5640373,-0.3918839,2020
Prince Albert Junior and Infant School,,,,2JO,,school,Unity House,27 Trinity Road,,Birmingham,Aston,B6 6AJ,52.50356859999999,-1.89346,2020
Prince Bishops Community Primary School,,,,1LN,,school,Prince Bishops Community Primary,Gibson St,,Bishop Auckland,Coundon Grange,DL14 8DY,54.6488213,-1.6499524,2020
Prince Bishops Teaching School Alliance - Benedict Biscop C of E Academy,,,,1YQ,,school,PBTSA Primary SCITT C/O Benedict Biscop CE Academy,Marcross Drive,,Sunderland,Moorside,SR3 2RE,54.8644166,-1.4267863,2020
Prince Bishops Teaching School Alliance - Whitburn Church of England Academy,,,,23F,,school,Whitburn Church of England Academy,Whitburn,,Tyne & Wear,Sunderland,SR6 7EF,54.9497369,-1.3590943,2020
Prince Henry's High School & South Worcestershire SCITT,,,,2ET,,scitt,Prince Henry's High School,Victoria Avenue,,Worcestershire,Evesham,WR11 4QH,52.0990414,-1.9415985,2020
Princess Frederica CofE Primary School,,,,13P,,school,College Road,,,London,,NW10 5TP,51.5328986,-0.2253427,2020
Princess May Primary School,,,,234,,school,Princess May Road,,,London,,N16 8DF,51.5523458,-0.0758147,2020
Priory School,,,,1WG,,school,Orchard Avenue,,,,Slough,SL1 6HE,51.527755,-0.652673,2020
Priory School,,,,19L,,school,Mountfield Road,,,Lewes,,BN7 2XN,50.869128,0.016324,2020
Professional Learning Network (Lyons Hall),,,,1JW,,school,Lyons Hall Primary School,Deerleap Way,,Essex,Braintree,CM7 9FH,51.8839692,0.5798431,2020
Prospect School,,,,1B1,,school,Cockney Hill,Tilehurst,,Reading,,RG30 4EX,51.447903,-1.019297,2020
PTSA - Plymouth Teaching School Alliance,,,,1T7,,school,Douglass House,Douglass Road,,Plymouth,Efford,PL3 6NP,50.3904934,-4.1074671,2020
Pudsey Primrose Hill,,,,1AY,,school,Primrose Hill,Stanningley,,Pudsey,Leeds,LS28 6AB,53.8020446,-1.6668881,2020
"QE School, Wimborne",,,,1AN,,school,Blandford Road,,,Dorset,Wimborne Minster,BH21 4DT,50.80623569999999,-2.0044331,2020
Quantock Teaching Alliance,,,,2JK,,school,Quantock Teaching Alliance,Haygrove School,,Bridgwater,Durleigh Road,TA6 7HW,51.1229947,-3.0225176,2020
Quarrydale Academy,,,,1UE,,school,Quarrydale Academy,Stoneyford Road,,Sutton-in-Ashfield,,NG17 2DU,53.1356512,-1.2663191,2020
Quayside Teaching Alliance,,,,2FQ,,school,West Jesmond Primary,"Tankerville Terrace, Jesmond",,Tyne and Wear,Newcastle-upon-Tyne,NE2 3AJ,54.9911061,-1.6087425,2020
"Queen Elizabeth II Silver Jubilee School, Horsham",,,,2FP,,school,QEII School,Comptons Lane,,West Sussex,Horsham,RH13 5NW,51.0601705,-0.3039265,2020
Queen Elizabeth School,,,,1QC,,school,Queen Elizabeth School,,,Kirkby Lonsdale,,LA6 2HJ,54.2022653,-2.6053692,2020
"Queen Elizabeth's Grammar School, Horncastle",,,,2KK,,school,West Street,,,Lincolnshire,Horncastle,LN9 5AD,53.209944,-0.121758,2020
Queensmill School,,,,1BZ,,school,Clancarty Road,Fulham,,London,,W14 9LY,51.5071417,-0.2425101,2020
Queen's Park Academy,,,,16M,,school,QP-Primary Leadership Collaborative,Queens Park Academy,,Bedford,Chestnut Avenue,MK40 4HA,52.134879,-0.489714,2020
Queen's Park High School,,,,1PA,,school,Chester City Alliance,Queen's Park High School,,Chester,,CH4 7AE,53.1843872,-2.8864951,2020
Quintin Kynaston School,,,,1M9,,school,Marlborough Hill,,,London,,NW8 0NL,51.5389516,-0.176688,2020
Rainham School for Girls,,,,2G5,,school,Bexley Lane,,,Kent,Sidcup,DA14 4JN,51.3626513,0.5914029,2020
RAISE,,,,182,,school,Whitley and Eggborough CP Schooo,Learning Lane,,Goole,Whitley,DN14 0WE,53.6924644,-1.1564571,2020
Rattlesden Church of England Voluntary Controlled School,,,,1SN,,school,Rattlesden,,,Bury St Edmunds,,IP30 0SE,52.1933778,0.8887079999999999,2020
Ray Lodge Primary School,,,,1ZD,,school,Ray Lodge Primary School,Snakes Lane East,,,Woodford Green,IG8 7JQ,51.6064965,0.0437459,2020
Reach Academy Feltham,,,,7K1,,school,53-55 High Street,,,Middlesex,Feltham,TW12 4AB,51.4432157,-0.411364,2020
Reading School,,,,21U,,school,Erleigh Road,,,Berkshire,Reading,RG1 5LW,51.4486089,-0.9542480999999999,2020
Reaside Academy,,,,2G7,,school,Tresco Close,Frankley,,Birmingham,Rubery,B45 0HY,52.401991,-2.025492,2020
Redborne Upper School And Community College,,,,1R7,,school,Flitwick Road,,,Bedford,Ampthill,MK45 2NU,52.019589,-0.498107,2020
Redcar and Cleveland Teacher Training Partnership,,,,R16,,scitt,Inspire 2 Learn,Normanby Road,,Middlesbrough,South Bank,TS6 9AE,54.5676107,-1.1637704,2020
Redhill Primary Teacher Training,,,,1EY,,school,The Redhill Academy,Redhill Road,,Nottinghamshire,Arnold,NG5 8GX,53.0092294,-1.13029,2020
Red Kite Primary School Direct (Leeds),,,,2J6,,school,Red Kite School Direct,"Meadowfield Primary, Halton Moor Avenue",,West Yorkshire,Leeds,LS9 0JY,53.7942292,-1.4901145,2020
Red Kite Secondary School Direct,,,,2JB,,school,Red Kite Secondary School Direct,"Harrogate Grammar School, Arthurs Avenue",,North Yorkshire,Harrogate,HG2 0DZ,53.9832859,-1.5476813,2020
Red Kite Teacher Training,,,,2B9,,scitt,Harrogate Grammar School,Arthurs Avenue,,North Yorkshire,Harrogate,HG2 0DZ,53.9828212,-1.5468081,2020
Red Kite Teacher Training (School Direct),,,,1GC,,school,Red Kite Teaching School Alliance,Harrogate Grammar School,,Harrogate,Arthurs Avenue,HG2 0DZ,53.9834573,-1.547357,2020
Redmoor High School,,,,1SJ,,school,Redmoor Academy,Wykin Road,,Hinckley,,LE10 0EP,52.55173120000001,-1.3861742,2020
Redriff Primary School,,,,1U2,,school,Redriff Primary School,Salter Road,,London,Rotherhithe,SE16 5LQ,51.5016432,-0.0368417,2020
