operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
National Online Teacher Training,,,,2LC,,school,540 Hall Road,,,Kingston upon Hull,Hull,HU4 7JB,53.786476,-0.3651989,2021
Nelmes Primary School,,10076423,102321,26H,,school,Wingletye Lane,,,,,RM11 3BX,51.5797245,0.233302,2021
NELTA,,10046736,,251,,scitt,Beal High School Upper Site,Woodford Bridge Road,,,Ilford,IG45LP,51.5860169,0.0517167,2021
Nene and Ramnoth,,,,2GE,,school,Norwich Road,,,Cambridgeshire,Wisbech,PE13 2AP,52.662455,0.1656427,2021
Nene Park Academy,,10053421,,6N8,,school,CMAT Swavesey Village College,"Gibraltar Lane, Swavesey",,,Cambridge,CB24 4RS,52.2947667,-0.0055253,2021
NESCOT,,,,N49,,school,Rodda's Road,NESCOT,,Epsom,"Reigate Road, Ewell",Surrey,51.3408995,-0.2439177,2021
Neston Primary and Secondary ITT Partnership,,,,1PC,,school,Neston Road,Willaston,,Neston,,CH64 2TN,53.2929566,-3.0125423,2021
NET Academies,,,,2KT,,school,Longwood Primary Academy,Paringdon Road,,Essex,Harlow,CM18 7RQ,51.7496211,0.0980593,2021
NETT,,,,2L4,,school,Tendring Education Centre,Jaywick Lane,,Essex,Clacton-on-Sea,CO16 8BE,51.7931582,1.1200553,2021
New Collaborative,,,,2AJ,,school,Park Lane,,,West Yorkshire,Pontefract,WF8 4QR,53.693845,-1.325687,2021
Newcroft School Direct,,,,26O,,school,Trueway Drive,Shepshed,,Leicestershire,Loughborough,LE12 9DU,52.7661625,-1.2852579,2021
New Horizons Training Partnership,,,,1DX,,school,Rochester Grammar School,Maidstone Road,,Kent,Rochester,ME1 3BY,51.37133,0.500709,2021
Newlands Spring Primary School,,,,1MB,,school,Dickens Place,Copperfield Road,,Essex,Chelmsford,CM1 4UU,51.7545075,0.445427,2021
Newman University,,10007832,,N36,,hei,Genners Lane,Bartley Green,,West Midlands,Birmingham,B32 3NT,52.4329957,-1.9936128,2021
New Wave Teaching School Alliance,,,,29S,,school,Lordship Road,Stoke Newington,,London,,N16 0QP,51.5644404,-0.082878,2021
Nicholas Postgate Catholic Academy Trust,,,,2DW,,school,St. Patrick's Catholic Primary School,Westbury St,,Stockton on Tees,Thornaby,TS176NE,54.5511198,-1.2992746,2021
Norfolk GTP Provider,,,,S58,,school,144 Woodside Road,,,Norfolk,Norwich,NR7 9QL,52.6419796,1.3406073,2021
Norfolk Teacher Training Centre,,10004772,,N43,,scitt,Norfolk Teacher Training Centre,City College Norwich,,Norwich,5 Ipswich Road,NR2 2LJ,52.6176581,1.2853557,2021
Northampton School for Boys,,10031382,136299,16G,,school,Northampton School for Boys,Billing Road,,Northamptonshire,Northampton,NN1 5RT,52.2392573,-0.8672386,2021
Northampton Teacher Training Partnership,,10031382,,N42,,scitt,c/o Northampton School for Boys,Billing Road,,Northamptonshire,Northampton,NN1 5RT,52.2392573,-0.8672386,2021
North Avon Teaching School Alliance,,10059430,137753,25X,,school,Fiddlers Wood Lane,Bradley Stoke,,Bristol,Bradley Stoke,BS32 9BS,51.5351288,-2.5451151,2021
North Beckton Primary School,,,,1QJ,,school,Elkington Road,Plaistow,,London,,E13 8LH,51.5177042,0.0571318,2021
North Charnwood Learning Partnership,,,,1KB,,school,Bridge Street,,,Loughborough,,LE11 1NH,52.7748769,-1.2074657,2021
North Devon Teaching School Alliance,,,,17H,,school,"NDTSA, Woolacombe National Support and Teaching School,",Beach Road,,Devon,Woolacombe,EX34 7BT,51.1718631,-4.201924,2021
North East Essex Teaching School Alliance,,,,1H6,,school,Stanway Federation Learning Centre,Paxman Avenue,,Essex,Colchester,CO2 9DQ,51.8869503,0.8752816999999999,2021
North East Lincolnshire ITT Partnership,,,,2CS,,school,North East Lincolnshire ITT Partnership,"Yarborough Academy, Yarrow Road",,Grimsby,Grimsby,DN34 4JU,53.5637531,-0.1203749,2021
North East Partnership SCITT (Physical Education),,10003503,,N55,,scitt,John Spence Community High School,Preston Road,,Tyne and Wear,North Shields,NE29 9PU,55.0220564,-1.4509305,2021
North East Schools Teaching Alliance,,,,1ZA,,school,Nunthorpe Academy,Guisborough Road,,Middlesbrough,Nunthorpe,TS7 0LA,54.527198,-1.16955,2021
North East SCITT (Formally Shotton Hall SCITT),,10052835,,L06,,scitt,The Academy at Shotton Hall,Passfield Way,,Durham,Peterlee,SR8 1AU,54.749467,-1.353687,2021
Northern Alliance,,,,1JQ,,school,The Blue Coat School (NA),Egerton Street,,,Oldham,OL1 3SQ,53.5459701,-2.1075544,2021
Northern Education Trust,,10035411,,1UR,,school,Dyke House College,Mapleton Road,,County Durham,Hartlepool,TS24 8NQ,54.9722987,-1.7741951,2021
Northern Lights SCITT,,10057355,,255,,scitt,Skipton Girls' High School,Gargrave Road,,North Yorkshire,Skipton,BD23 1QL,53.963357,-2.0272043,2021
Northern Lincolnshire Education Consortium (NLEC),,,,213,,school,The Axholme Academy,Wharf Road,,North Lincolnshire,Crowle,DN17 4HU,53.5995206,-0.8284075,2021
Northern Schools Training Consortium,,,,1OA,,school,North Liverpool Academy,120 Heyworth Street,,Liverpool,,L5 0SQ,53.4238573,-2.9689124,2021
North Essex Teacher Training,,10059545,,29J,,school,Tendring Education Centre,Jaywick Lane,,Essex,Clacton on Sea,CO16 8BE,51.7926852,1.1202532,2021
North Essex Teacher Training (NETT),,10059545,,N46,,scitt,Tendring Education Centre,Jaywick Lane,,Essex,Clacton on Sea,CO16 8BE,51.7926852,1.1202532,2021
Northgate High School,,10004756,124840,3C4,,school,Sidegate Lane,,,Suffolk,Ipswich,IP4 3DL,52.0718742,1.1807656,2021
Northgate International Teaching School Alliance,,,,1Y4,,school,Edgware Community Hospital,Burnt Oak Broadway,,London,Edgware,HA8 0AD,51.6058063,-0.2718601,2021
North Herts Catholic Primary Alliance,,,,22J,,school,Greenbank Road,,,Hertfordshire,Watford,WD17 4FS,51.6813314,-0.4254414,2021
North Kesteven School,,,,1TL,,school,Moor Lane,North Hykeham,,Lincoln,,LN6 9AG,53.186559,-0.5965032,2021
North Lincolnshire SCITT Partnership,,10004694,,N66,,scitt,UCNL,Ashby Road,,North Lincolnshire,Scunthorpe,DN16 1AB,53.57673819999999,-0.6550381000000001,2021
North Liverpool Academy,,10018099,131065,2KE,,school,North Liverpool Academy,120 Heyworth Street,,Merseyside,Liverpool,L5 0SQ,53.4238573,-2.9689124,2021
North London New River Teaching Alliance,,,,1JV,,school,Bidwell Gardens,,,London,London,N11 2AZ,51.6007669,-0.1371393,2021
North Manchester ITT Partnership,,10058252,,25K,,scitt,Silchester Drive,,,Greater Manchester,Manchester,M40 8NT,53.5051541,-2.2161482,2021
North Sefton Teaching School Alliance,,,,28K,,school,Meols Cop High School,"Meols Cop Rd, ",,Merseyside,"Southport ",PR8 6JS,53.6381643,-2.973159,2021
North Somerset Teaching Alliance,,,,16Z,,school,"Backwell School, Station Road, Backwell, Bristol, BS48 3BX",Backwell,,North Somerset,"Bristol ",BS48 3BX,51.4162897,-2.7395089,2021
North Staffordshire School Direct,,,,2J5,,school,St Anne's Vale,Brown Edge,,Staffordshire,Stoke-on-Trent,ST6 8TA,53.0815776,-2.1408916,2021
North Star,,,,269,,school,Meadowside Academy,Halfpenny lane,,North Yorkshire,Knaresborough,HG5 0SL,54.0156494,-1.4584887,2021
North Tyneside SCITT,,10004714,,N73,,scitt,North Tyneside SCITT,"Langdale Centre, Langdale Gardens",,Tyne and Wear,Wallsend,NE28 0HG,55.006613,-1.496986,2021
North Tyneside SCITT (New York Primary School Direct),,10004714,,1NB,,school,North Tyneside SCITT,"Langdale Centre, Langdale Gardens",,Tyne and Wear,Wallsend,NE28 0HG,55.006613,-1.496986,2021
Northumberland CofE Academy,,,,1CL,,school,Academy Road,,,Ashington,,NE63 9FZ,55.1767464,-1.5446034,2021
Northumbria Art and Design Partnership,,,,2X6,,school,Churchill Community College,Churchill Street,,North Tyneside,Wallsend,NE25 0LB,55.0052569,-1.5066773,2021
North West Learning Partnership,,,,13N,,school,North West Learning Partnership Training Centre at St Mary & St Thomas C.E. Primary,Barton Close,,Merseyside,St Helens,WA10 2HS,53.4552981,-2.7435394,2021
North West Leicestershire and South Derbyshire,,10055367,,5P9,,school,"Iveshead School, Forest Street",Shepshed,,"Leicestershire ",Loughborough,LE12 9DB,52.7739,-1.2832,2021
North West SHARES SCITT,,10040125,,N83,,scitt,North West SHARES SCITT,Woodland Primary Teaching School,,Lancashire,"Heathgate, Skelmersdale",WN8 6QH,53.5456404,-2.7605724,2021
North West Teacher Training Partnership,,,,28H,,school,Duckworth Street,,,,Blackburn,BB2 2JR,53.7422623,-2.4920995,2021
North West Teaching School Alliance,,,,1ZV,,school,Bishop Rawstorne Academy,Highfield Road,,Lancashire,Croston,PR26 9HH,53.661729,-2.76925,2021
Northwick Park Primary School,,,,1R4,,school,Northwick Park Primary School,Third Avenue,,Canvey Island,,SS8 9SU,51.5246795,0.5661932,2021
North Wiltshire SCITT,,10058663,,24U,,scitt,"North Wiltshire SCITT, TEC Centre","RWB Academy, Lime Kiln",,Wiltshire,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2021
North Wiltshire SCITT (School Direct),,,,1T9,,school,"TEC, Royal Wootton Bassett Academy",Lime Kiln,,Swindon,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2021
Notley High School And Braintree Sixth Form,,10034772,137013,1LS,,school,Notley High School,Notley Road,,Braintree,,CM7 1WY,51.866024,0.5504719,2021
Notre Dame Catholic College,,10004780,104706,22Z,,school,Notre Dame Catholic College,180 Great Homer Street,,,Liverpool,L5 5AF,53.4250604,-2.9787061,2021
Notre Dame High School,,10037587,138361,1MM,,school,Hallam Teaching School Alliance,Notre Dame High School,,Sheffield,Fulwood Road,S10 3BT,53.3719804,-1.5195327,2021
"Notre Dame High School, Norwich",,10036613,137913,1GT,,school,Notre Dame High School,Surrey Street,,Norfolk,Norwich,NR1 3PB,52.6231668,1.2961199,2021
Nottingham Catholic Initial Teacher Training Partnership,,,,1YD,,school,The Becket Way,Wilford Lane,,Nottinghamshire,West Bridgford,NG2 7QY,52.92769449999999,-1.1545246,2021
Nottingham City Primary SCITT,,,,N87,,school,c/o Notts Wildcats Arena,Bakersfield,,Nottinghamshire,Nottingham,NG3 7EB,52.9564968,-1.1146507,2021
Nottinghamshire TORCH SCITT,,10055362,,254,,scitt,University of Nottingham Innovation Park,Triumph Road,,Nottinghamshire,Nottingham,NG7 2TU,52.938636,-1.1951582,2021
Nottingham Trent University,,10004797,,N91,,hei,50 Shakespeare Street,,,Nottingham,,NG1 4FQ,52.9580712,-1.1540226,2021
Nunnery Wood High School,,10034810,137051,1FC,,school,Spetchley Road,,,Worcester,,WR5 2LT,52.1841235,-2.1898106,2021
Oak Academy,,10039682,139037,1G2,,school,"LeAF, Oak Academy",Duck Lane,,Bournemouth,,BH11 9JJ,50.7619355,-1.9197703,2021
Oakfield Infant School,,10070886,108332,157,,school,Chowdene Bank,Low Fell,,Gateshead,,NE9 6JH,54.9278879,-1.6025664,2021
Oakham Alliance,,,,1P7,,school,Darbys Hill Road,Tividale,,West Midlands,Oldbury,B69 1SG,52.5020986,-2.0477417,2021
Oakthorpe Primary School,,10045988,131407,151,,school,Tile Kiln Lane,,,London,,N13 6BY,51.6139314,-0.0935379,2021
Oakwood Academy,,10037232,138130,2CM,,school,Chatsworth Road,Ellesmere Park,,Manchester,Eccles,M30 9DY,53.4953355,-2.3360356,2021
Oasis Academy Brightstowe,,10024189,135671,1RY,,school,Oasis Academy Brightstowe,Shirehampton,,Bristol,,BS11 0EB,51.4908347,-2.6699789,2021
Oasis Academy Enfield,,10021087,134311,1M5,,school,Kinetic Crescent,Innova Park,,Enfield,,EN3 7XH,51.6733109,-0.0234821,2021
Oasis Academy Henderson Avenue,,10039637,139024,23W,,school,Henderson Avenue,,,North Lincolnshire,Scunthorpe,DN15 7RW,53.5942758,-0.6617876,2021
Oasis Academy Warndon,,10042953,140041,7K9,,school,Edgeworth Close,Warndon,,Worcestershire,Worcester,WR4 9PE,52.211166,-2.185472,2021
Oasis Foundry Teacher Training,,,,2GD,,school,Oasis Foundry Teacher Training,Foundry Road,,West Midlands,Birmingham,B18 4LP,52.4944311,-1.9414346,2021
Oasis Innovation,,,,1A2,,school,Oasis Innovation TSA,"c/o Oasis Academy Limeside,",,Oldham,Third Avenue,OL8 3SB,53.518104,-2.129169,2021
Odyssey Learning Alliance,,10032220,136353,1ZB,,school,"Pate's Grammar School ",Princess Elizabeth Way,,Gloucestershire,Cheltenham,GL51 0HG,51.906695,-2.1156684,2021
Okehampton Primary School,,,,1TJ,,school,Glendale Road,,,Okehampton,,EX20 1JB,50.7418206,-4.0049538,2021
Old Fletton Primary School,,10068883,110683,1Y5,,school,Teach East SCITT,"London Road,Old Fletton",,Cambridgeshire,Peterborough,PE2 9DR,52.5574047,-0.2491842,2021
Omega Teaching Partnership,,,,1L2,,school,Omega Teaching Centre,Lingley Green Avenue,,Warrington,Great Sankey,WA5 3AA,53.4020299,-2.662746,2021
One Sixth Form College,,10053874,142283,2M5,,school,Scrivener Drive,,,Suffolk,Ipswich,IP8 3SU,52.0448065,1.1060837,2021
Onslow St Audrey's School,,,,1FF,,school,Onslow St Audrey's School,Old Rectory Drive,,Hertfordshire,Hatfield,AL10 8AB,51.760396,-0.220952,2021
Optimus Alliance,,,,2DA,,school,Barlow Road,,,Cheshire,Wilmslow,SK9 4DP,53.3374199,-2.2324731,2021
Orange Moon Education,,,,3A7,,school,6 Sherwood Rise,,,,Nottingham,NG7 6JF,52.97109099999999,-1.1582617,2021
Orchard Teaching School Alliance,,,,14A,,school,Orchard Teaching School,Causeway Green Road,,Oldbury,,B68 8LD,52.4862627,-2.0146815,2021
Oriel ITT Partnership,,,,2LR,,school,Matthews Drive,Maidenbower,,W Sussex,Crawley,RH10 7XW,51.1065268,-0.1582535,2021
Orleans Park Teaching Alliance,,,,2HZ,,school,Orleans Park School,Richmond Road,,Middlesex,Twickenham,TW13BB,51.4500633,-0.32082,2021
Ormiston Bushfield Academy,,10028072,135980,12R,,school,Bushfield Academy,Ortongate,,Peterborough,Orton,PE2 5RQ,52.5456048,-0.3024117,2021
Ormiston Forge Academy,,10036064,137673,18R,,school,Wrights Lane,,,,Cradley Heath,B64 6QU,52.477213,-2.0625678,2021
Ormiston Sir Stanley Matthews Academy,,10030652,136145,1UV,,school,OSSMA,Beaconsfield Drive,,Stoke-on-Trent,Blurton,ST3 3JD,52.974568,-2.16427,2021
ORTU Trust (Gable Hall),,,,1KM,,school,Southend Road,Corringham,,Stanford-le-Hope,,SS17 8JT,51.5334302,0.4493067,2021
Orwell Teaching School,,10063480,144217,2HP,,school,Orwell Education Alliance,Prince of Wales Drive,,Suffolk,Ipswich,IP2 8PY,52.0419737,1.1422584,2021
Our Lady and St Hubert's Catholic Primary School,,,,262,,school,Moat Road,,,West Midlands,Oldbury,B68 8ED,52.4837403,-2.0022409,2021
Our Lady Immaculate Catholic Primary School,,,,1XL,,school,Saint Patrick's RC Primary School,Hardybutts,,Greater Manchester,Wigan,WN1 3RZ,53.544754,-2.6209651,2021
Our Lady of Pity RC Primary School,,,,1W3,,school,Our Lady of Pity Primary School,Rigby Drive,,Wirral,Greasby,CH49 1RE,53.3709089,-3.1206019,2021
Our Lady Queen of Martyrs Roman Catholic Voluntary Aided Primary School,,,,2FG,,school,Durham Road,Esh Winning,,,Durham,DH7 9PA,54.7719857,-1.7003572,2021
Ouseburn Learning Trust,,,,1EU,,school,Mowbray Street,,,Newcastle-upon-Tyne,,NE6 5PA,54.9789292,-1.5907987,2021
Owls,,,,2K3,,school,18 Crescent Green,Aughton,,Lancashire,Ormskirk,L39 5DR,53.5478304,-2.9084579,2021
OWLS,,,,21Z,,school,18 CRESCENT GREEN,AUGHTON,,Lancashire,Ormskirk,L39 5DR,53.5477882,-2.9084534,2021
Oxford Brookes University,,10004930,133864,O66,,hei,Headington Road,Headington,,Oxfordshire,Oxford,OX3 0BP,51.755011,-1.224225,2021
Oxfordshire Teacher Training,,10046745,,24T,,scitt,The Cherwell OTSA SCITT,The Cherwell School,,Oxford,Marston Ferry Road,OX2 7EE,51.7757449,-1.2586363,2021
Oxfordshire Teacher Training,,10046745,,1DE,,school,Oxfordshire Teacher Training,The Cherwell School North Site,,Oxford,Marston Ferry Road,OX2 7EE,51.7757449,-1.2586363,2021
Oxford University,,10007774,,O33,,hei,Department of Education,15 Norham Gardens,,Oxfordshire,Oxford,OX2 6PY,51.7636757,-1.2557905,2021
Oxon-Bucks SCITT,,,,O21,,school,3rd Floor,UNIPART HOUSE,,OXFORD,GARSINGTON ROAD,OX4 2GQ,51.7295268,-1.185708,2021
Oxted School,,10053918,142315,19T,,school,Oxted School,Bluehouse Lane,,Surrey,Oxted,RH8 0AB,51.2601101,-0.0015859,2021
Paget High School Business And Enterprise College,,,,1CY,,school,Burton Road,Branston,,Burton-on-Trent,,DE14 3DR,52.786444,-1.658268,2021
Palace Fields Primary Academy,,10061759,143768,1HK,,school,Badger Close,Palacefields,,Runcorn,,WA7 2QW,53.322815,-2.6875748,2021
Palmerston School,,10016906,104748,1AE,,school,Palmerston School,Minehead Road,,Merseyside,Liverpool,L17 6AU,53.3679958,-2.9307913,2021
Pan Enfield  Alliance,,,,1KC,,school,Pan Enfield Alliance,"Highlands School, 148 World's End Lane",,,London,N21 1QQ,51.6488658,-0.109103,2021
Paradigm Teaching School,,,,2J3,,school,St Joseph's Catholic Primary School,"Rosebank, West Street",,Surrey,Epsom,KT18 7RT,51.3301771,-0.2747804,2021
Paradigm Trust: Old Ford Primary Academy and Ipswich Academy,,,,1C8,,school,Old Ford Primary Academy - Paradigm Trust,Wrights Road,,London,Bow,E3 5LD,51.5336401,-0.0311911,2021
Parbold Douglas Church of England Academy,,10034590,137127,1Q4,,school,Parbold Douglas CE Academy,Lancaster Lane,,Nr Wigan,Parbold,WN8 7HS,53.593257,-2.7640253,2021
Parish Church CofE Junior School,,,,14J,,school,Parish Church (CE) Junior School,Warrington Road,,Croydon,,CR0 4BH,51.3694069,-0.109984,2021
Park Community School,,10016462,,2K2,,school,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.8702673,-0.9997607,2021
Park Hall Junior Academy,,10035937,137797,17O,,school,Park Hall Road,,,Walsall,,WS5 3HF,52.5709765,-1.9520214,2021
Park House School,,10033592,136733,1PQ,,school,Andover Road,,,,Newbury,RG14 6NQ,51.3795697,-1.3399769,2021
Parkinson Lane School Direct Partnership (Calderdale),,,,238,,school,Parkinson Lane CP School,Parkinson Lane,,West Yorkshire,Halifax,HX1 3XL,53.7176816,-1.8790841,2021
Park Junior School,,,,272,,school,Great Park Street,,,Northamptonshire,Wellingborough,NN8 4PH,52.3047034,-0.6914257,2021
Parkside - KNSTE,,,,2GS,,school,Bradshaw Way,Parkside,,Staffordshire,Stafford,ST16 1TH,52.8288859,-2.1240541,2021
Park View School The Academy Of Mathematics And Science,,,,1L1,,school,Naseby Road,Alum Rock,,Birmingham,,B8 3HG,52.4907607,-1.8461483,2021
Parkwood Primary School,,10061930,143569,2HH,,school,"Parkwood Primary School - School Direct ","Parkwood St, ",,West Yorkshire,Keighley,BD21 4QH,53.8641016,-1.9019839,2021
Parliament Hill School,,10004992,100050,15S,,school,Highgate Road,,,London,,NW5 1RL,51.5583777,-0.1493582,2021
Parmiter's School,,10034176,136899,1D5,,school,Parmiter's School,High Elms Lane,,Watford,Garston,WD25 0UU,51.7034045,-0.3903079,2021
Partnership London SCITT (PLS),,10053276,,2B1,,scitt,c/o Sydney Russell School,,,---,Dagenham,RM9 5QT,51.5486077,0.1340839,2021
Pathfinder Teaching School Hub,,10058625,136617,1VU,,school,Archbishop Holgate's School,Hull Road,,North Yorkshire,York,YO10 5ZA,53.9524,-1.0411,2021
Pathways,,,,2KP,,school,Cobden Road,,,West Yorkshire,Leeds,LS12 5LA,53.7831221,-1.6093863,2021
Pathways Partnership,,,,27C,,school,Pathways Partnership,Cobden Primary School,,Leeds,Cobden Road,LS12 5LA,53.7831221,-1.6093863,2021
Pegasus Academy Trust,,,,1AG,,school,Pegasus Academy Trust,Attlee Close,,Surrey,Thornton Heath,CR7 7FA,51.3918806,-0.1019298,2021
Pegasus Primary School Blackbird Academy Trust,,,,1LH,,school,Pegasus School,Field Avenue,,,Oxford,OX4 6RQ,51.7211252,-1.192908,2021
Pen Green Centre for Children and Their Families,,,,21P,,school,Rockingham Road,,,Northamptonshire,Corby,NN17 1AG,52.4982152,-0.6882367,2021
Peninsula SCITT,,,,25B,,scitt,Peninsula SCITT,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2021
Peninsula Teaching School,,,,5B9,,school,Penrice Academy,Charlestown Road,,Cornwall,St Austell,PL25 3NR,50.337318,-4.76923,2021
Penistone Area Partnership,,,,1X5,,school,Huddersfield Road,Penistone,,South Yorkshire,Sheffield,S36 7BX,53.5355085,-1.6389312,2021
Penistone Grammar School,,10005034,106653,1N8,,school,Huddersfield Road,Penistone,,Sheffield,,S36 7BX,53.5323125,-1.6353663,2021
Pennine Lancashire Alliance,,,,1FS,,school,Broadway,Haslingden,,Lancashire,Rossendale,BB4 4EY,53.6895984,-2.3204818,2021
Pennine Lancashire SCITT,,10014787,,P38,,scitt,The Hollins,Hollins Lane,,Other,Accrington,BB5 2QY,53.7384225,-2.3540058,2021
Pennine Teaching Alliance,,,,2FK,,school,Colne Park High School,Venables Avenue,,Lancashire,Colne,BB8 7DP,53.8643845,-2.1561502,2021
Penrice Community College,,,,1Q9,,school,Peninsula Teacher Training Cornwall,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2021
Perins Innov-8,,,,2DC,,school,Pound Hill,Alresford,,Hampshire,Winchester,SO24 9BS,51.0888362,-1.1684304,2021
Perry Beeches SCITT,,,,25N,,school,St Georges Court,1 Albion Street,,,Birmingham,B1 3AA,52.4844395,-1.9148755,2021
Perry Beeches The Academy,,,,1GD,,school,Perry Beeches The Academy Trust,Beeches Road,,Birmingham,Great Barr,B42 2PY,52.5405605,-1.9081738,2021
Perry Hall Primary School,,10042067,139870,1BQ,,school,Colman Avenue,Wednesfield,,Wolverhampton,,WV11 3RT,52.6038254,-2.0626821,2021
Perton Primary Academy,,10057670,143353,2D4,,school,Sandown Drive,Perton,,Wolverhampton,,WV6 7PS,52.5958993,-2.1984978,2021
Peter Pan Teaching School,,,,2AF,,school,Peter Pan Teaching School,Edward Road,,Bedfordshire,Bedford,MK42 9DR,52.1266107,-0.4742342,2021
Petersfield School,,,,1UG,,school,The Petersfield School,Cranford Road,,Hampshire,Petersfield,GU32 3LU,50.9999871,-0.9402873,2021
Phoenix Primary School,,10074601,100817,1BB,,school,Phoenix Primary School,Marlborough Grove,,London,,SE1 5JT,51.4875334,-0.0674053,2021
Pickwick Learning,,,,23Z,,school,Pound Pill,,,Wiltshire,Corsham,SN13 9YW,51.4289938,-2.1821249,2021
Pimlico Academy,,10024202,135676,1ZC,,school,Lupus Street,Pimlico,,London,London,SW1V 3AT,51.4881092,-0.1376093,2021
Pinkwell Primary School,,10045430,140671,183,,school,Pinkwell Lane,,,,Hayes,UB3 1PG,51.4978576,-0.4385358,2021
"Pinnacle, South Craven",,,,1Q1,,school,South Craven School,Holme Lane,,Keighley,Cross Hills,BD20 7RL,53.8998746,-1.9898581,2021
Pioneer Learning Trust,,10046141,,2M3,,school,"The Shire Foundation, Hillborough Junior School, Hillborough Road",,,Bedfordshire,Luton,LU1 5EZ,51.8724543,-0.4251093,2021
Pioneers Partnership SCITT,,10058215,,1Z8,,scitt,Kenyon Lane,Middleton,,Lancs,Manchester,M24 2GT,53.5477921,-2.180393,2021
Plantsbrook Teaching School Alliance,,,,22B,,school,Upper Holland Road,,,West Midlands,Sutton Coldfield,B72 1RB,52.5588602,-1.8193092,2021
Plume Community Teaching Partnership,,,,1XB,,school,Plume School,Fambridge Road,,Essex,Maldon,CM9 6AB,51.7300098,0.6757352,2021
Plymouth Marjon University,,10037449,,P63,,hei,Derriford Road,,,Devon,Plymouth,PL6 8BH,50.4197618,-4.1104325,2021
Plymouth Teachers and Schools Alliance,,,,1T7,,school,LAT Central Office,Salisbury Road Primary School,,Plymouth,St Judes,PL4 8QZ,50.3728904,-4.1275395,2021
Plymstock School,,10033269,136568,22F,,school,Church Road,Plymstock,,Devon,Plymouth,PL9 9AZ,50.3627302,-4.0887789,2021
Polaris,,10083662,147258,2GW,,school,St Mary's Catholic Primary School,Highfield Road,,North Yorkshire,Malton,YO17 7DB,54.1415278,-0.7877081,2021
Ponteland Community Middle School,,,,29X,,school,Callerton Lane,,,Northumberland,Ponteland,NE20 9EY,55.0438679,-1.7427317,2021
Poole High School,,10005145,113907,1MK,,school,Wessex Schools Training Partnership,C/O Poole High School,,"Poole, Dorset",Wimborne Road,BH15 2BW,50.7238494,-1.9827464,2021
Poole SCITT,,10057353,,P75,,scitt,Ad Astra Infant School,Sherborn Crescent,,Dorset,Poole,BH17 8AP,50.7497483,-1.9652909,2021
Poole SCITT Lower Primary,,,,1YL,,school,Ad Astra Infant School,"Sherborn Crescent, Canford Heath",,Dorset,Poole,BH17 8AP,50.7497482,-1.9652909,2021
Poole Teaching School Alliance,,,,1RP,,school,Broadstone First School,Tudor Road,,Dorset,Broadstone,BH18 8AA,50.7626378,-1.9938449,2021
Pool Hayes Arts and Community School,,,,18S,,school,Castle Drive,,,Willenhall,,WV12 4QZ,52.6012143,-2.0520907,2021
Portishead Teaching School Alliance (Primary),,,,23O,,school,St Peter's Primary School,Hallets Way,,North Somerset,Portishead,BS20 6PZ,51.4800612,-2.7666406,2021
Portsmouth High School,,10008431,116581,1KZ,,school,25 Kent Road,,,Hampshire,Southsea,PO5 3EQ,50.7877529,-1.0935851,2021
Portsmouth Primary SCITT,,10042780,,P82,,scitt,Portsmouth Primary SCITT,Allaway Avenue,,Hampshire,Portsmouth,PO6 3PS,50.849186,-1.0885691,2021
Portsmouth Teaching School Alliance,,,,1DR,,school,"Training and Learning Centre, Portsmouth Academy, Cowper Road",Southsea,,Hampshire,Portsmouth,PO1 5LD,50.8041194,-1.0748953,2021
Portswood Primary School,,10038592,138626,1G4,,school,Portswood Academy Trust,Somerset Road,,Hampshire,Southampton,SO17 3AA,50.931086,-1.387084,2021
Powell's Church Of England Primary School,,10071611,115681,1CQ,,school,Gloucester Street,,,Cirencester,,GL7 2DJ,51.7196956,-1.9711798,2021
Powers Hall Academy,,10042282,139871,1RC,,school,Essex and Thames Primary SCITT - Powers Hall Academy,Spa Road,,Essex,Witham,CM8 1NA,51.8053477,0.6242547,2021
Prendergast School,,10005193,100750,1H3,,school,Prendergast School,Adelaide Avenue,,London,,SE4 1LE,51.4582438,-0.0272319,2021
Prenton Primary School,,10071154,103598,2CQ,,school,Prenton Primary School,Bramwell Avenue,,Prenton,,CH43 0RQ,53.3675676,-3.0527708,2021
President Kennedy Teaching School Alliance,,,,2KR,,school,President Kennedy TSA,Rookery Lane,,West Midlands,Coventry,CV6 4GL,52.4501129,-1.5232542,2021
Prestolee Primary School,,10048551,141915,1LO,,school,Church Road,Stoneclough,,Manchester,Radcliffe,M26 1HJ,53.5480823,-2.3712337,2021
Prestolee SCITT,,10055218,,2AS,,scitt,Prestolee Primary School,Church Road,,Greater Manchester,Radcliffe,M26 1HJ,53.5483062,-2.3710453,2021
Preston Primary and Secondary Alliance,,,,12V,,school,Preston Primary and Secondary Alliance,Broughton High School,,"Broughton, Preston",Woodplumpton Lane,PR3 5JJ,53.8081696,-2.7278167,2021
