operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
Nelmes Primary School,,,,26H,,school,Wingletye Lane,,,,,RM11 3BX,51.5797245,0.233302,2019
NELTA (North East London Teaching Alliance),,,,251,,scitt,,,,,,,51.5860461,0.0517291,2019
Nene and Ramnoth,,,,2GE,,school,,,,,,,52.6612791,0.1688303,2019
Nene Park Academy,,,,263,,school,Teach East SCITT,Nene Park Academy,,Peterborough,"Oundle Road, Orton Longueville",PE2 7EA,52.5519387,-0.2865795,2019
NESCOT,,,,N49,,school,Rodda's Road,NESCOT,,Epsom,"Reigate Road, Ewell",Surrey,51.3408995,-0.2439177,2019
Neston Primary and Secondary ITT Partnership,,,,1PC,,school,,,,,,,53.2929566,-3.0125423,2019
NET Academies,,,,2KT,,school,,,,,,,51.74892329999999,0.1137553,2019
NETT,,,,2L4,,school,Tendring Education Centre,Jaywick Lane,,Essex,Clacton-on-Sea,CO16 8BE,51.7931582,1.1200553,2019
New Collaborative,,,,2AJ,,school,Park Lane,,,West Yorkshire,Pontefract,WF8 4QR,53.693845,-1.325687,2019
Newcroft School Direct,,,,26O,,school,Trueway Drive,Shepshed,,Leicestershire,Loughborough,LE12 9DU,52.76616250000001,-1.2852579,2019
New Horizons Training Partnership,,,,1DX,,school,Rochester Grammar School,Maidstone Road,,Kent,Rochester,me13by,51.37133,0.500709,2019
Newlands Spring Primary School,,,,1MB,,school,Dickens Place,Copperfield Road,,Essex,Chelmsford,CM1 4UU,51.7545075,0.445427,2019
Newman University,,,,N36,,hei,Genners Lane,Bartley Green,,West Midlands,Birmingham,B32 3NT,52.43304699999999,-1.9950641,2019
Newport Junior School,,,,175,,school,Belle Vue Road,,,Hampshire,Aldershot,GU12 4RZ,51.2484924,-0.7443375,2019
New Wave Teaching School Alliance,,,,29S,,school,Lordship Road,Stoke Newington,,London,,N16 0QP,51.5644404,-0.08287800000000001,2019
Nicholas Postgate Catholic Academy Trust,,,,2DW,,school,,,,,,,54.5453796,-1.2316342,2019
"Ninestiles, an Academy",,,,19O,,school,,,,,,,52.4394688,-1.8337104,2019
Norfolk Academies,,,,2GG,,school,Attleborough Academy Partnership,9 Norwich Road,,Norfolk,Attleborough,NR17 2AJ,52.5194945,1.0191119,2019
Norfolk GTP Provider,,,,S58,,school,144 Woodside Road,,,Norfolk,Norwich,NR7 9QL,52.6419796,1.3406073,2019
Norfolk Teacher Training Centre,,,,1WF,,scitt,St Andrews House,St Andrews Street,,Norfolk,Norwich,NR2 4TP,52.6176581,1.2853557,2019
Norfolk Teacher Training Centre,,,,N43,,scitt,Norfolk Teacher Training Centre,City College Norwich,,Norwich,5 Ipswich Road,NR2 2LJ,52.6176581,1.2853557,2019
Northampton Primary Academy Trust,,,,26N,,school,Abington Vale Primary School,Ashford Close,,NORTHANTS,Northampton,NN3 3NQ,52.24093999999999,-0.8585081999999999,2019
Northampton School for Boys,,,,16G,,school,Northampton School for Boys,Billing Road,,Northamptonshire,Northampton,NN1 5RT,52.23925730000001,-0.8672386,2019
Northampton Teacher Training Partnership,,,,N42,,scitt,c/o Northampton School for Boys,Billing Road,,Northamptonshire,Northampton,NN1 5RT,52.23925730000001,-0.8672386,2019
North Avon Teaching School Alliance,,,,25X,,school,Fiddlers Wood Lane,Bradley Stoke,,Bristol,Bradley Stoke,BS32 9BS,51.5351288,-2.5451151,2019
North Beckton Primary School,,,,1QJ,,school,Elkington Road,Plaistow,,London,,E13 8LH,51.5177042,0.0571318,2019
North Charnwood Learning Partnership,,,,1KB,,school,Bridge Street,,,Loughborough,,LE11 1NH,52.7748769,-1.2074657,2019
North Devon Teaching School Alliance,,,,17H,,school,,,,,,,50.7364208,-3.9969593,2019
North Dorset Teaching School Alliance,,,,18M,,school,The Gryphon School,Bristol Road,,Dorset,Sherborne,DT9 4EQ,50.9587908,-2.5142045,2019
North East Essex Teaching School Alliance,,,,1H6,,school,Stanway Federation Learning Centre,Paxman Avenue,,,Colchester,CO2 9DQ,51.8869503,0.8752816999999999,2019
North East Partnership SCITT (Physical Education),,,,N55,,scitt,,,,,,,55.0220564,-1.4509305,2019
North East Schools Teaching Alliance,,,,1ZA,,school,Guisborough Road,Nunthorpe,,,Middlesbrough,TS7 0LA,54.5318281,-1.1642516,2019
Northern Alliance,,,,1JQ,,school,The Blue Coat School (NA),Egerton Street,,,Oldham,OL1 3SQ,53.5459701,-2.1075544,2019
Northern Lights SCITT,,,,255,,scitt,Skipton Girls' High School,Gargrave Road,,North Yorkshire,Skipton,BD23 1QL,53.96335699999999,-2.0272043,2019
Northern Lincolnshire Education Consortium (NLEC),,,,213,,school,The Axholme Academy,Wharf Road,,North Lincolnshire,Crowle,DN17 4HU,53.5995206,-0.8284075,2019
Northern Schools Training Consortium,,,,1OA,,school,North Liverpool Academy,120 Heyworth Street,,Liverpool,,L5 0SQ,53.42385729999999,-2.9689124,2019
North Essex Teacher Training,,,,29J,,school,Tendring Education Centre,Jaywick Lane,,Essex,Clacton on Sea,CO16 8BE,51.7926852,1.1202532,2019
North Essex Teacher Training (NETT),,,,N46,,scitt,Tendring Education Centre,Jaywick Lane,,Essex,Clacton on Sea,CO16 8BE,51.7926852,1.1202532,2019
Northgate International Teaching School Alliance,,,,1Y4,,school,Edgware Community Hospital,Burnt Oak Broadway,,London,Edgware,HA8 0AD,51.6058063,-0.2718601,2019
North Herts Catholic Primary Alliance,,,,22J,,school,Greenbank Road,,,Hertfordshire,Watford,WD17 4FS,51.6813314,-0.4254414,2019
North Kesteven School,,,,1TL,,school,Moor Lane,North Hykeham,,Lincoln,,LN6 9AG,53.186559,-0.5965032,2019
North Lincolnshire SCITT Partnership,,,,N66,,scitt,North Lindsey College,Kingsway,,North Lincolnshire,Scunthorpe,DN17 1AJ,53.57873069999999,-0.6666639000000001,2019
North Liverpool Academy,,,,2KE,,school,North Liverpool Academy,120 Heyworth Street,,Merseyside,Liverpool,L5 0SQ,53.42385729999999,-2.9689124,2019
North Liverpool Teaching School Partnership,,,,1MX,,school,Spencer Street,,,Liverpool,,L6 2WF,53.4178432,-2.965422,2019
North London New River Teaching Alliance,,,,1JV,,school,Bidwell Gardens,,,London,London,N11 2AZ,51.6019732,-0.1370287,2019
North Manchester ITT Partnership,,,,25K,,scitt,Parkstead Drive,Harpurhey,,Greater Manchester,Manchester,M9 5QN,53.5051541,-2.2161482,2019
North Sefton Teaching School Alliance,,,,28K,,school,Meols Cop High School,"Meols Cop Rd, ",,Merseyside,"Southport ",PR8 6JS,53.6381643,-2.973159,2019
North Shropshire Teaching School Alliance,,,,2AN,,school,,,,,,,52.7063657,-2.7417849,2019
North Somerset Teaching Alliance,,,,16Z,,school,Station Road,Backwell,,North Somerset,"Bristol ",BS48 3BX,51.4162897,-2.7395089,2019
North Staffordshire School Direct,,,,2J5,,school,Woodhouse Lane,Biddulph,,Staffordshire,Stoke-on-Trent,ST8 7DR,53.1248721,-2.1633627,2019
North Star,,,,269,,school,Meadowside Academy,Halfpenny lane,,North Yorkshire,Knaresborough,HG5 0SL,54.0156494,-1.4584887,2019
North Tyneside SCITT,,,,N73,,scitt,,,,,,,55.006613,-1.496986,2019
North Tyneside SCITT (New York Primary School Direct),,,,1NB,,school,,,,,,,55.020823,-1.483815,2019
Northumberland CofE Academy,,,,1CL,,school,Academy Road,,,Ashington,,NE63 9FZ,55.17674640000001,-1.5446034,2019
North West Learning Partnership,,,,13N,,school,St Mary & St Thomas C.E. Primary,Barton Close,,Merseyside,St Helens,WA10 2HS,53.4552981,-2.7435394,2019
North West Leicestershire and South Derbyshire,,,,5P9,,school,"The West Bridgford School, Loughborough Road",,,Nottinghamshire,Nottingham,NG2 7FA,52.91914130000001,-1.1390553,2019
North West SHARES SCITT,,,,N83,,scitt,,,,,,,53.5456404,-2.7605724,2019
North West Teacher Training Partnership,,,,28H,,school,Duckworth Street,,,,Blackburn,BB2 2JR,53.7422623,-2.4920995,2019
North West Teaching School Alliance,,,,1ZV,,school,Bishop Rawstorne Academy,Highfield Road,,Lancashire,Croston,PR26 9HH,53.661729,-2.76925,2019
Northwick Park Primary School,,,,1R4,,school,Northwick Park Primary School,Third Avenue,,Canvey Island,,SS8 9SU,51.5246795,0.5661932,2019
North Wiltshire SCITT,,,,24U,,scitt,"North Wiltshire SCITT, TEC Centre","RWB Academy, Lime Kiln",,Wiltshire,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2019
North Wiltshire SCITT (School Direct),,,,1T9,,school,"TEC, Royal Wootton Bassett Academy",Lime Kiln,,Swindon,Royal Wootton Bassett,SN4 7HG,51.548056,-1.902523,2019
Notley High School And Braintree Sixth Form,,,,1LS,,school,Notley High School,Notley Road,,Braintree,,CM7 1WY,51.866024,0.5504719,2019
Notre Dame Catholic College,,,,22Z,,school,Notre Dame Catholic College,180 Great Homer Street,,,Liverpool,L5 5AF,53.42506040000001,-2.9787061,2019
Notre Dame High School,,,,1MM,,school,Hallam Teaching School Alliance,Notre Dame High School,,Sheffield,Fulwood Road,S10 3BT,53.3719804,-1.5195327,2019
"Notre Dame High School, Norwich",,,,1GT,,school,,,,,,,52.6231668,1.2961199,2019
Nottingham Catholic Teaching School Alliance,,,,1YD,,school,The Becket Way,Wilford Lane,,Nottinghamshire,West Bridgford,NG2 7QY,52.92769449999999,-1.1545246,2019
Nottingham City Primary SCITT,,,,N87,,school,c/o Notts Wildcats Arena,Bakersfield,,Nottinghamshire,Nottingham,NG3 7EB,52.9564968,-1.1146507,2019
Nottinghamshire TORCH SCITT,,,,254,,school,University of Nottingham Innovation Park,Triumph Road,,Nottinghamshire,Nottingham,NG7 2TU,52.9527003,-1.1839275,2019
Nottingham Trent University,,,,N91,,hei,50 Shakespeare Street,,,Nottingham,,NG1 4FQ,52.9578589,-1.1524992,2019
Nunnery Wood High School,,,,1FC,,school,Spetchley Road,,,Worcester,,WR5 2LT,52.1841235,-2.1898106,2019
Oak Academy,,,,1G2,,school,"LeAF, Oak Academy",Duck Lane,,Bournemouth,,BH11 9JJ,50.7619355,-1.9197703,2019
Oakfield Infant School,,,,157,,school,Chowdene Bank,Low Fell,,Gateshead,,NE9 6JH,54.92788789999999,-1.6025664,2019
Oak Grove College,,,,1P1,,school,The Boulevard,,,Worthing,,BN13 1JX,50.8270072,-0.4099333,2019
Oak Grove College,,,,28V,,school,The Boulevard,,,Worthing,,BN13 1JX,50.8270072,-0.4099333,2019
Oakham Alliance,,,,1P7,,school,Darbys Hill Road,Tividale,,West Midlands,Oldbury,B69 1SG,52.5020986,-2.0477417,2019
Oakthorpe Primary School,,,,151,,school,,,,,,,51.6139314,-0.0935379,2019
Oakwood Academy,,,,2CM,,school,Chatsworth Road,Ellesmere Park,,Manchester,Eccles,M30 9DY,53.4953355,-2.3360356,2019
Oasis Academy Brightstowe,,,,1RY,,school,Oasis Academy Brightstowe,Shirehampton,,Bristol,,BS11 0EB,51.4908347,-2.6699789,2019
Oasis Academy Enfield,,,,1M5,,school,Kinetic Crescent,Innova Park,,Enfield,,EN3 7XH,51.6733109,-0.0234821,2019
Oasis Academy Henderson Avenue,,,,23W,,school,Henderson Avenue,,,North Lincolnshire,Scunthorpe,DN15 7RW,53.5942758,-0.6617875999999999,2019
Oasis Academy Warndon,,,,7K9,,school,Edgeworth Close,,,Midlands,Worcester,WR4 9PE,52.21141,-2.1855294,2019
Oasis Foundry Teacher Training,,,,2GD,,school,Oasis Foundry Teacher Training,Foundry Road,,West Midlands,Birmingham,B18 4LP,52.4944311,-1.9414346,2019
Oasis Innovation,,,,1A2,,school,Oasis Innovation TSA,"c/o Oasis Academy Limeside,",,Oldham,Third Avenue,OL8 3SB,53.518104,-2.129169,2019
Odyssey Teaching School Alliance,,,,1ZB,,school,"Pate's Grammar School ",Princess Elizabeth Way,,Gloucestershire,Cheltenham,GL51 0HG,51.9068604,-2.1164168,2019
Okehampton Primary School,,,,1TJ,,school,Glendale Road,,,Okehampton,,EX20 1JB,50.7418206,-4.0049538,2019
Old Fletton Primary School,,,,1Y5,,school,Teach East SCITT,"London Road,Old Fletton",,Cambridgeshire,Peterborough,PE2 9DR,52.5574047,-0.2491842,2019
Onslow St Audrey's School,,,,1FF,,school,Onslow St Audrey's School,Old Rectory Drive,,Hertfordshire,Hatfield,AL10 8AB,51.760396,-0.220952,2019
Optimus Alliance,,,,2DA,,school,Barlow Road,,,Cheshire,Wilmslow,SK9 4DP,53.3374199,-2.2324731,2019
Orchard Teaching School Alliance,,,,14A,,school,Orchard Teaching School,Causeway Green Road,,Oldbury,,B68 8LD,52.4862627,-2.0146815,2019
Oriel High School,,,,2LR,,school,Matthews Drive,Maidenbower,,W Sussex,Crawley,RH10 7XW,51.1065268,-0.1582535,2019
Orleans Park Teaching Alliance,,,,2HZ,,school,,,,,,,51.4500633,-0.32082,2019
Ormiston Bushfield Academy,,,,12R,,school,Bushfield Academy,Ortongate,,Peterborough,Orton,PE2 5RQ,52.5456048,-0.3024117,2019
Ormiston Forge Academy,,,,18R,,school,Wrights Lane,,,,Cradley Heath,B64 6QU,52.47721300000001,-2.0625678,2019
Ormiston Sir Stanley Matthews Academy,,,,1UV,,school,OSSMA,Beaconsfield Drive,,Stoke-on-Trent,Blurton,ST3 3JD,52.974568,-2.16427,2019
ORTU Trust (Gable Hall),,,,1KM,,school,Southend Road,Corringham,,Stanford-le-Hope,,SS17 8JT,51.5332953,0.4481323,2019
Orwell Teaching School,,,,2HP,,school,Orwell Teaching School,Prince of Wales Drive,,Suffolk,Ipswich,IP2 8PY,52.0422587,1.142114,2019
Our Lady and St Hubert's Catholic Primary School,,,,262,,school,Moat Road,,,West Midlands,Oldbury,B68 8EE,52.4837403,-2.0022409,2019
Our Lady Immaculate Catholic Primary School,,,,1XL,,school,Saint Patrick's RC Primary School,Hardybutts,,Greater Manchester,Wigan,WN1 3RZ,53.544754,-2.6209651,2019
Our Lady of Pity RC Primary School,,,,1W3,,school,Our Lady of Pity Primary School,Rigby Drive,,Wirral,Greasby,CH49 1RE,53.3709089,-3.1206019,2019
Our Lady Queen of Martyrs Roman Catholic Voluntary Aided Primary School,,,,2FG,,school,Durham Road,Esh Winning,,,Durham,DH7 9PA,54.77198569999999,-1.7003572,2019
Ouseburn Learning Trust,,,,1EU,,school,Mowbray Street,,,Newcastle-upon-Tyne,,NE6 5PA,54.9789292,-1.5907987,2019
Outwood Institute of Education,,,,2JN,,school,,,,,,,53.56695569999999,-1.1966032,2019
Outwood Institute of Education North,,,,2G9,,school,,,,,,,53.56695569999999,-1.1966032,2019
Outwood Institute of Education South,,,,1GV,,school,Outwood Institute of Education,Tenter Balk Lane,,,Doncaster,DN6 7RQ,53.56695569999999,-1.1966032,2019
Owls,,,,2K3,,school,Shore Road,Hesketh Bank,,Lancashire,Preston,PR4 6RD,53.7079919,-2.8494769,2019
OWLS,,,,21Z,,school,18 CRESCENT GREEN,AUGHTON,,Lancashire,Ormskirk,L39 5DR,53.5477882,-2.9084534,2019
Oxford Brookes University,,,,O66,,hei,Gipsy Lane,Headington,,Oxfordshire,Oxford,OX3 0BP,51.7547381,-1.2222972,2019
Oxfordshire Teacher Training,,,,1DE,,school,Oxfordshire Teacher Training,The Cherwell School North Site,,Oxford,Marston Ferry Road,OX2 7EE,51.7757449,-1.2586363,2019
Oxford University,,,,O33,,hei,,,,,,,51.7548164,-1.2543668,2019
Oxon-Bucks SCITT,,,,O21,,school,3rd Floor,UNIPART HOUSE,,OXFORD,GARSINGTON ROAD,OX4 2GQ,51.7295268,-1.185708,2019
Oxted School,,,,19T,,school,Oxted School,Bluehouse Lane,,Surrey,Oxted,RH8 0AB,51.2601101,-0.0015859,2019
Paget High School Business And Enterprise College,,,,1CY,,school,Burton Road,Branston,,Burton-on-Trent,,DE14 3DR,52.786444,-1.658268,2019
Painsley Teaching School Alliance,,,,155,,school,Painsley Catholic College,Station Road,,Stoke-on-Trent,Cheadle,ST10 1LH,52.9814567,-1.9899786,2019
Palace Fields Primary Academy,,,,1HK,,school,Badger Close,Palacefields,,Runcorn,,WA7 2QW,53.32281500000001,-2.6875748,2019
Palmerston School,,,,1AE,,school,,,,,,,53.3679958,-2.9307913,2019
Pan Enfield Alliance,,,,1KC,,school,,,,,,,51.6488658,-0.109103,2019
Paradigm Teaching School,,,,2J3,,school,St Joseph's Catholic Primary School,"Rosebank, West Street",,Surrey,Epsom,KT18 7RT,51.3301771,-0.2747804,2019
Paradigm Trust: Old Ford Primary Academy and Ipswich Academy,,,,1C8,,school,,,,,,,51.5336401,-0.0311911,2019
Parbold Douglas Church of England Academy,,,,1Q4,,school,,,,,,,53.59325699999999,-2.7640253,2019
Parish Church CofE Junior School,,,,14J,,school,Parish Church (CE) Junior School,Warrington Road,,Croydon,,CR0 4BH,51.36940689999999,-0.109984,2019
Park Community School,,,,2K2,,school,"The Dickinson Centre, Park Community School",Middle Park Way,,Hampshire,Havant,PO94BU,50.87026729999999,-0.9997607,2019
Park Community School,,,,1SD,,school,Park Community School,Middle Park Way,,Hampshire,Havant,PO9 4BU,50.87005,-1.001233,2019
Park Hall Junior Academy,,,,17O,,school,Park Hall Road,,,Walsall,,WS5 3HF,52.5709765,-1.9520214,2019
Park House School,,,,1PQ,,school,Andover Road,,,,Newbury,RG14 6NQ,51.3795697,-1.3399769,2019
Parkinson Lane School Direct Partnership (Calderdale),,,,238,,school,,,,,,,53.7176816,-1.8790841,2019
Park Junior School,,,,272,,school,Great Park Street,,,Northamptonshire,Wellingborough,NN8 4PH,52.3047034,-0.6914256999999999,2019
Parklands Infants school,,,,285,,school,Parklands Infants School,Havering Road,,Essex (Havering),Romford,RM1 4QX,51.5882259,0.1730702,2019
Parkside - KNSTE,,,,2GS,,school,Bradshaw Way,Parkside,,Staffordshire,Stafford,ST16 1TH,52.8288859,-2.1240541,2019
Park View School The Academy Of Mathematics And Science,,,,1L1,,school,Naseby Road,Alum Rock,,Birmingham,,B8 3HG,52.4907607,-1.8461483,2019
Parkwood Primary School,,,,2HH,,school,"Parkwood Primary School - School Direct ","Parkwood St, ",,West Yorkshire,Keighley,BD21 4QH,53.8641016,-1.9019839,2019
Parliament Hill School,,,,15S,,school,Highgate Road,,,London,,NW5 1RL,51.5583777,-0.1493582,2019
Parmiter's School,,,,1D5,,school,Parmiter's School,High Elms Lane,,Watford,Garston,WD25 0UU,51.7034045,-0.3903079,2019
Partnership London SCITT (PLS),,,,2B1,,scitt,,,,,,,51.5486077,0.1340839,2019
Pathways,,,,2KP,,school,Cobden Road,,,West Yorkshire,Leeds,LS12 5LA,53.7831221,-1.6093863,2019
Pathways Partnership,,,,27C,,school,Pathways Partnership,Cobden Primary School,,Leeds,Cobden Road,LS12 5LA,53.7831221,-1.6093863,2019
Pegasus Academy Trust,,,,1AG,,school,Pegasus Academy Trust,Attlee Close,,Surrey,Thornton Heath,CR7 7FA,51.3918806,-0.1019298,2019
Pegasus Primary School Blackbird Academy Trust,,,,1LH,,school,Pegasus School,Field Avenue,,,Oxford,OX4 6RQ,51.7211252,-1.192908,2019
Pen Green Centre for Children and Their Families,,,,21P,,school,Pen Green Lane,,,Northamptonshire,Corby,NN17 1BJ,52.4982152,-0.6882366999999999,2019
Peninsula SCITT,,,,25B,,school,Peninsula SCITT,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2019
Penistone Area Partnership,,,,1GZ,,school,High Street,Penistone,,Sheffield,,S36 6BS,53.5232016,-1.6310744,2019
Penistone Area Partnership,,,,1X5,,school,Huddersfield Road,Penistone,,South Yorkshire,Sheffield,S36 7BX,53.5355085,-1.6389312,2019
Penistone Grammar School,,,,1N8,,school,Huddersfield Road,Penistone,,Sheffield,,S36 7BX,53.5323125,-1.6353663,2019
Pennine Lancashire Alliance,,,,1FS,,school,Broadway,Haslingden,,Lancashire,Rossendale,BB4 4EY,53.68959839999999,-2.3204818,2019
Pennine Lancashire SCITT,,,,P38,,scitt,Alder Grange School,Calder Road,,Lancashire,"Rawtenstall, Rossendale",BB4 8HW,53.7088739,-2.2831334,2019
Pennine Teaching Alliance,,,,2FK,,school,,,,,,,53.6295837,-1.8112346,2019
Penrice Community College,,,,1Q9,,school,Peninsula Teacher Training Cornwall,Penrice Academy,,"St Austell, Cornwall",Charlestown Road,PL25 3NR,50.337318,-4.76923,2019
Perins Innov-8,,,,2DC,,school,,,,,,,51.0888362,-1.1684304,2019
Perry Beeches SCITT,,,,25N,,school,St Georges Court,1 Albion Street,,,Birmingham,B1 3AA,52.4844395,-1.9148755,2019
Perry Beeches The Academy,,,,1GD,,school,Perry Beeches The Academy Trust,Beeches Road,,Birmingham,Great Barr,B42 2PY,52.5405605,-1.9081738,2019
Perry Hall Primary School,,,,1BQ,,school,Colman Avenue,Wednesfield,,Wolverhampton,,WV11 3RT,52.6038254,-2.0626821,2019
Perton Primary Academy,,,,2D4,,school,Sandown Drive,Perton,,Wolverhampton,,WV6 7PS,52.5965275,-2.1977108,2019
Peterlee Partnership Teaching School Alliance,,,,1ZQ,,school,Wingate Primary School,Church Street,,Durham,Wingate,TS28 5AQ,54.7296549,-1.3790298,2019
Peter Pan Teaching School,,,,2AF,,school,,,,,,,52.12661070000001,-0.4742341999999999,2019
Petersfield School,,,,1UG,,school,The Petersfield School,Cranford Road,,Hampshire,Petersfield,GU32 3LU,50.9999871,-0.9402873,2019
Phoenix Primary School,,,,1BB,,school,Phoenix Primary School,Marlborough Grove,,London,,SE1 5JT,51.4875334,-0.0674053,2019
Pickwick Learning,,,,23Z,,school,Pound Pill,,,Wiltshire,Corsham,SN13 9YW,51.4289938,-2.1821249,2019
Pilgrim Learning Teaching School Alliance,,,,235,,school,,,,,,,52.16976150000001,-0.5211486,2019
Pimlico Academy,,,,1ZC,,school,Lupus Street,Pimlico,,London,London,SW1V 3AT,51.4881092,-0.1376093,2019
Pinkwell Primary School,,,,183,,school,Pinkwell Lane,,,,Hayes,UB3 1PG,51.4978576,-0.4385358,2019
"Pinnacle, South Craven",,,,1Q1,,school,South Craven School,Holme Lane,,Keighley,Cross Hills,BD20 7RL,53.8998746,-1.9898581,2019
Pioneer Learning Trust,,,,2M3,,school,Hillborough Road,,,Bedfordshire,Luton,LU1 5EZ,51.8729932,-0.4226245,2019
Pioneers Partnership SCITT,,,,25H,,school,Kenyon Lane,Middleton,,,Manchester,M24 2GT,53.5477921,-2.180393,2019
Pioneers Partnership SCITT,,,,1Z8,,school,Kenyon Lane,Middleton,,Lancs,Manchester,M24 2GT,53.5477921,-2.180393,2019
Plantsbrook Teaching School Alliance,,,,22B,,school,Upper Holland Road,,,West Midlands,Sutton Coldfield,B72 1RB,52.5588602,-1.8193092,2019
Plume Community Teaching Partnership,,,,1XB,,school,Plume School,Fambridge Road,,Essex,Maldon,CM9 6AB,51.7300098,0.6757352,2019
Plymouth Marjon University,,,,P63,,hei,Derriford Road,,,Devon,Plymouth,PL6 8BH,50.4197618,-4.1104325,2019
Plymstock School,,,,22F,,school,Church Road,Plymstock,,Devon,Plymouth,PL9 9AZ,50.36273019999999,-4.088778899999999,2019
Polaris,,,,2GW,,school,,,,,,,55.6741056,-4.0661201,2019
Ponteland Community Middle School,,,,29X,,school,Callerton Lane,,,Northumberland,Ponteland,NE20 9EY,55.0454097,-1.7430617,2019
Poole High School,,,,1MK,,school,Wessex Schools Training Partnership,C/O Poole High School,,"Poole, Dorset",Wimborne Road,BH15 2BW,50.7238494,-1.9827464,2019
Poole SCITT,,,,P75,,scitt,,,,,,,50.7497483,-1.9652909,2019
Poole SCITT Lower Primary,,,,1YL,,school,Ad Astra Infant School,"Sherborn Crescent, Canford Heath",,Dorset,Poole,BH17 8AP,50.74974820000001,-1.9652909,2019
Poole Teaching School Alliance,,,,1RP,,school,Broadstone First School,Tudor Road,,Dorset,Broadstone,BH18 8AA,50.7626378,-1.9938449,2019
Pool Hayes Arts and Community School,,,,18S,,school,Castle Drive,,,Willenhall,,WV12 4QZ,52.6012143,-2.0520907,2019
Portishead Teaching School Alliance (Primary),,,,23O,,school,St Peter's Primary School,Hallets Way,,North Somerset,Portishead,BS20 6PZ,51.48006119999999,-2.7666406,2019
Portsmouth High School,,,,1KZ,,school,25 Kent Road,,,Hampshire,Southsea,PO5 3EQ,50.7877529,-1.0935851,2019
Portsmouth Primary SCITT,,,,P82,,scitt,Beacon View Primary Academy,Allaway Avenue,,Hampshire,Portsmouth,PO6 3PS,50.848976,-1.091309,2019
Portsmouth Teaching School Alliance,,,,1DR,,school,"Training and Learning Centre, Portsmouth Academy, Cowper Road",Southsea,,Hampshire,Portsmouth,PO1 5LD,50.8041194,-1.0748953,2019
Portswood Primary School,,,,1G4,,school,Portswood Academy Trust,Somerset Road,,Hampshire,Southampton,SO17 3AA,50.931086,-1.387084,2019
Positive Regard Teaching School Alliance,,,,1GW,,school,,,,,,,53.57435419999999,-1.459973,2019
Powell's Church Of England Primary School,,,,1CQ,,school,Gloucester Street,,,Cirencester,,GL7 2DJ,51.71969559999999,-1.9711798,2019
Powers Hall Academy,,,,1RC,,school,Essex and Thames Primary SCITT - Powers Hall Academy,Spa Road,,Essex,Witham,CM8 1NA,51.8053477,0.6242546999999999,2019
Prendergast School,,,,1H3,,school,Prendergast School,Adelaide Avenue,,London,,SE4 1LE,51.4582438,-0.0272319,2019
Prenton Primary School,,,,2CQ,,school,Prenton Primary School,Bramwell Avenue,,Prenton,,CH43 0RQ,53.36756760000001,-3.0527708,2019
President Kennedy Teaching School Alliance,,,,2KR,,school,President Kennedy TSA,Rookery Lane,,West Midlands,Coventry,CV6 4GL,52.45011290000001,-1.5232542,2019
Prestolee Primary School,,,,1LO,,school,Church Road,Stoneclough,,Manchester,Radcliffe,M26 1HJ,53.5480823,-2.3712337,2019
Prestolee SCITT,,,,2AS,,scitt,,,,,,,53.5483062,-2.3710453,2019
Preston Teaching School Alliance,,,,12V,,school,Preston Teaching School Alliance,Broughton High School,,"Broughton, Preston",Woodplumpton Lane,PR3 5JJ,53.8082159,-2.7278498,2019
Priestmead and Harrow Teaching School Alliance,,,,27Z,,school,Hartford Avenue,Kenton,,London,Harrow,HA3 8SZ,51.59584539999999,-0.31508,2019
Primary Advantage,,,,1XW,,school,Holy Trinity Primary School,Beechwood Road,,London,Hackney,E8 3DY,51.54447769999999,-0.0737478,2019
Primary Catholic Partnership SCITT,,,,P85,,scitt,c/o Holy Family Catholic Primary School,Mansel Road West,,Hampshire,Southampton,SO16 9LP,50.9315988,-1.4656217,2019
Primary Excellence Teaching School Alliance,,,,1QR,,school,,,,,,,51.48890060000001,-0.1180918,2019
Primary TS Alliance,,,,14N,,school,Hunters Hill,South Ruislip,,Ruislip,,HA4 9HS,51.5647373,-0.3918445,2019
Prince Albert Junior and Infant School,,,,2JO,,school,,,,,,,52.50356859999999,-1.89346,2019
Prince Bishops Community Primary School,,,,1LN,,school,Prince Bishops Community Primary,Gibson St,,Bishop Auckland,Coundon Grange,DL14 8DY,54.6488213,-1.6499524,2019
Prince Bishops Teaching School Alliance - Benedict Biscop C of E Academy,,,,1YQ,,school,"PBTSA Primary SCITT C/O Benedict Biscop CE Academy ",Marcross Drive,,Sunderland,Moorside,SR3 2RE,54.8644166,-1.4267863,2019
Prince Bishops Teaching School Alliance - Whitburn Church of England Academy,,,,23F,,school,Whitburn Church of England Academy,Whitburn,,Tyne & Wear,Sunderland,SR6 7EF,54.9497369,-1.3590943,2019
Prince Henry's High School & South Worcestershire SCITT,,,,2ET,,scitt,,,,,,,52.0990414,-1.9415985,2019
Princess Frederica CofE Primary School,,,,13P,,school,College Road,,,London,,NW10 5TP,51.5328986,-0.2253427,2019
Princess May Primary School,,,,234,,school,,,,,,,51.5523458,-0.0758147,2019
