accredited_provider_name,accredited_provider_code,training_provider_name,training_provider_code,academic_year_code
Middlesex University,M80,Coldfall Teaching School,174,2020
Middlesex University,M80,Enfield County School,1E3,2020
Middlesex University,M80,Gladesmore Community School,1FW,2020
Middlesex University,M80,Harrow Collegiate Teaching School Alliance,1EF,2020
Middlesex University,M80,Lime Trust,1PX,2020
Middlesex University,M80,North London New River Teaching Alliance,1JV,2020
Middlesex University,M80,Priestmead and Harrow Teaching School Alliance,27Z,2020
Middlesex University,M80,Southgate School,2CX,2020
Middlesex University,M80,St Michael's Catholic Grammar School,23B,2020
Middlesex University,M80,"The City Academy, Hackney",2CR,2020
Middlesex University,M80,Woodfield School,28D,2020
Mid Somerset Consortium for Teacher Training,M84,Crispin School with the Mid Somerset Consortium,1OF,2020
Mid Somerset Consortium for Teacher Training,M84,North Dorset Teaching School Alliance,18M,2020
Mid Somerset Consortium for Teacher Training,M84,Taunton Teaching Alliance (Heathfield School),232,2020
NELTA (North East London Teaching Alliance),251,Beal High School (NELTA),1NA,2020
Newman University,N36,Bishop Challoner Teaching School Alliance,1K2,2020
Newman University,N36,Blue Sky Teaching School,21L,2020
Newman University,N36,Bournville Village Primary School,22T,2020
Newman University,N36,Bromsgrove Primary Teaching School Alliance,2HU,2020
Newman University,N36,Crocketts Community Primary School,142,2020
Newman University,N36,President Kennedy Teaching School Alliance,2KR,2020
Newman University,N36,Prince Albert Junior and Infant School,2JO,2020
Newman University,N36,Shireland Teaching School Alliance,13A,2020
Newman University,N36,St Edmunds Catholic Academy,27Y,2020
Newman University,N36,St Francis Xavier Teaching School Alliance,14E,2020
Newman University,N36,St John Bosco Teaching School Alliance,1S9,2020
Newman University,N36,St Peter's Solihull Teaching School Alliance,17Y,2020
Newman University,N36,Waverley School Direct,1RH,2020
Norfolk Teacher Training Centre,N43,Norfolk Academies,2GG,2020
Northampton Teacher Training Partnership,N42,Hatton Teaching School Alliance,1Y7,2020
Northampton Teacher Training Partnership,N42,Northampton School for Boys,16G,2020
North East Partnership SCITT (Physical Education),N55,John Spence Community High School,25W,2020
Northern Lights SCITT,255,Skipton Girls' High School,1QP,2020
North Essex Teacher Training (NETT),N46,NETT,2L4,2020
North Lincolnshire SCITT Partnership,N66,Oasis Academy Henderson Avenue,23W,2020
North Tyneside SCITT,N73,North Tyneside SCITT (New York Primary School Direct),1NB,2020
North West SHARES SCITT,N83,North Liverpool Teaching School Partnership,1MX,2020
North West SHARES SCITT,N83,Yarrow Teaching School Alliance,22P,2020
North Wiltshire SCITT,24U,Blue Kite Academy Trust,2HL,2020
North Wiltshire SCITT,24U,Pickwick Learning,23Z,2020
Nottinghamshire TORCH SCITT,254,Toot Hill School (Nottinghamshire Torch SCITT),1EB,2020
Nottingham Trent University,N91,Greenwood Academies Trust,1EX,2020
Nottingham Trent University,N91,Kirkby Primary Partnership,279,2020
Nottingham Trent University,N91,Leicestershire Learning Alliance,27P,2020
Nottingham Trent University,N91,Nottingham Catholic Teaching School Alliance,1YD,2020
Nottingham Trent University,N91,Redhill Primary Teacher Training,1EY,2020
Nottingham Trent University,N91,Shirebrook Academy,1XN,2020
Nottingham Trent University,N91,The Evolve Trust,1BO,2020
Nottingham Trent University,N91,The Minster Teaching School Alliance,1EC,2020
Nottingham Trent University,N91,The Rutland Teaching Alliance,1F1,2020
Nottingham Trent University,N91,Trent Valley Teaching School Alliance,12K,2020
Oxford Brookes University,O66,Berkshire Teaching Alliance,26M,2020
Oxford Brookes University,O66,St. Andrew's Teaching Alliance,2DD,2020
Oxford Brookes University,O66,The Downland Alliance,236,2020
Oxford University,O33,The Wokingham Federation,152,2020
Partnership London SCITT (PLS),2B1,East London Teaching School Alliance,1XC,2020
Partnership London SCITT (PLS),2B1,St. Edward's Catholic Primary Teaching School,1EG,2020
Partnership London SCITT (PLS),2B1,Sydney Russell Teaching School Alliance,1EJ,2020
Pennine Lancashire SCITT,P38,East Lancashire Inclusion Partnership,1NP,2020
Pennine Lancashire SCITT,P38,ELTSA School Direct,2KB,2020
Pioneers Partnership SCITT,25H,Pioneers Partnership SCITT,1Z8,2020
Plymouth Marjon University,P63,All Saints Teaching School,21V,2020
Plymouth Marjon University,P63,Atlantic Coast Cooperative Trust,1ZS,2020
Plymouth Marjon University,P63,Bridging the Tamar Learning Alliance,165,2020
Plymouth Marjon University,P63,Cornerstone Academy Trust,1M2,2020
Plymouth Marjon University,P63,Devon and Cornwall Cooperative Alliance,2HG,2020
Plymouth Marjon University,P63,Devon Moorland Schools Partnership,28A,2020
Plymouth Marjon University,P63,Devonport High School for Boys,2LB,2020
Plymouth Marjon University,P63,Kernow Teaching School Alliance KTSA,21J,2020
Plymouth Marjon University,P63,North Somerset Teaching Alliance,16Z,2020
Plymouth Marjon University,P63,Primary Excellence Teaching School Alliance,1QR,2020
Plymouth Marjon University,P63,PTSA - Plymouth Teaching School Alliance,1T7,2020
Plymouth Marjon University,P63,The Priory Learning Trust,2E3,2020
Plymouth Marjon University,P63,Venture,2L3,2020
Plymouth Marjon University,P63,Wren Academy,19V,2020
Poole SCITT,P75,Harbourside,2GQ,2020
Poole SCITT,P75,Linwood Teaching School Alliance,1X3,2020
Poole SCITT,P75,TEACH Poole School Direct Salaried,2D1,2020
Portsmouth Primary SCITT,P82,Portsmouth Teaching School Alliance,1DR,2020
Primary Catholic Partnership SCITT,P85,Catholic Teaching Schools Alliance,1N4,2020
Prince Henry's High School & South Worcestershire SCITT,2ET,South Worcestershire and ITT Consortium,1Y6,2020
Red Kite Teacher Training,2B9,Red Kite Primary School Direct (Leeds),2J6,2020
Red Kite Teacher Training,2B9,Red Kite Secondary School Direct,2JB,2020
Ripley TSA SCITT,R23,South Cumbria School Direct,2KS,2020
Roehampton University,R48,Agnus Dei Teaching School Alliance,2BD,2020
Roehampton University,R48,Avenue Primary Academy,1J3,2020
Roehampton University,R48,Burnham Teaching Partnership,1MT,2020
Roehampton University,R48,Ealing Primary Teaching School Alliance,1RW,2020
Roehampton University,R48,Essendine Primary School Alliance,1BV,2020
Roehampton University,R48,Kingston School Direct,1FM,2020
Roehampton University,R48,"Lambeth Teaching Schools' Alliance, Lilian Baylis Technology School",1ZY,2020
Roehampton University,R48,"Lambeth Teaching Schools' Alliance, Wyvil Primary School",1F9,2020
Roehampton University,R48,Lampton Academy,1P8,2020
Roehampton University,R48,Montpelier Primary School,2F3,2020
Roehampton University,R48,Paradigm Teaching School,2J3,2020
Roehampton University,R48,RTSA,1FP,2020
Roehampton University,R48,Sharing Excellence Partnership Dunraven School Streatham,1BW,2020
Roehampton University,R48,South East Learning Alliance,1J1,2020
Roehampton University,R48,Southfields Academy,181,2020
Roehampton University,R48,Teach Wimbledon,1ZO,2020
Roehampton University,R48,"TESLA, Bohunt School",1DP,2020
Roehampton University,R48,The Aspirations Academies Trust,2WB,2020
Roehampton University,R48,Wandle Teaching School Alliance,13V,2020
Roehampton University,R48,West London Teaching School Alliance (Primary Roehampton),1EL,2020
Roehampton University,R48,West London Teaching School Alliance (Secondary),2BV,2020
Roehampton University,R48,Woodfield School,28D,2020
Royal Academy of Dance,R55,City Excellence in Teaching,1CW,2020
Sacred Heart Newcastle SCITT,2BA,Cardinal Hume Catholic School,198,2020
Sacred Heart Newcastle SCITT,2BA,St Cuthbert's High School,1KL,2020
Sacred Heart Newcastle SCITT,2BA,St Mary's Catholic School,2KN,2020
Sacred Heart Newcastle SCITT,2BA,St Thomas More Catholic School,1OO,2020
SAF Initial Teacher Training,P57,Acorns Teaching School Alliance,2CV,2020
SAF Initial Teacher Training,P57,Maplefields Academy (Mainstream and Special Needs),21F,2020
SAF Initial Teacher Training,P57,Samuel Pepys School,1CB,2020
SAF Initial Teacher Training,P57,West Hertfordshire Teaching School,17L,2020
SCITT in East London Schools (SCITTELS),S17,Colegrave Primary School (SCITTELS),1P5,2020
Services for Education,1WE,Greenholm Primary School,19R,2020
Sheffield Hallam University,S21,Aspirer School Direct,1XQ,2020
Sheffield Hallam University,S21,Aston Community Education Trust,17U,2020
Sheffield Hallam University,S21,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2020
Sheffield Hallam University,S21,Delta Teaching School Alliance,1DU,2020
Sheffield Hallam University,S21,Emmanuel Teaching School Alliance,14U,2020
Sheffield Hallam University,S21,Learners First Schools Partnership,1GX,2020
Sheffield Hallam University,S21,Learning Unlimited Teaching School Alliance,26G,2020
Sheffield Hallam University,S21,Penistone Area Partnership,1X5,2020
Sheffield Hallam University,S21,Positive Regard Teaching School Alliance,1GW,2020
Sheffield Hallam University,S21,Sheffield South Primary Partnership,21E,2020
Sheffield Hallam University,S21,Shirebrook Academy,1XN,2020
Sheffield Hallam University,S21,St Edmund's Nursery School & Children's Centre,1EN,2020
Sheffield Hallam University,S21,Tapton Teaching School Alliance,161,2020
Sheffield Hallam University,S21,Teach North: Yorkshire & Humber,1GV,2020
Sheffield Hallam University,S21,The Pathfinder Teaching School Alliance,1VU,2020
Sheffield Hallam University,S21,Tykes TSA,2C3,2020
Sheffield Hallam University,S21,White Rose Alliance,196,2020
Shotton Hall SCITT,L06,The Academy at Shotton Hall,1OT,2020
Somerset SCITT Consortium,S31,Growing Expert Teachers,2AO,2020
Somerset SCITT Consortium,S31,Taunton Teaching Alliance (Heathfield School),232,2020
Somerset SCITT Consortium,S31,Ventrus Teaching School Alliance,2BF,2020
South Birmingham SCITT,N32,Colmore Partnership Teaching School Alliance,19Q,2020
South Birmingham SCITT,N32,"Ninestiles, an Academy",19O,2020
South Birmingham SCITT,N32,The Augustine Partnership,2L1,2020
South Birmingham SCITT,N32,Waverley School Direct,1RH,2020
Southend SCITT,S61,Southend High School for Girls,1AV,2020
Southfields Academy Teaching School SCITT,1WP,Southfields Academy,181,2020
South West Teacher Training,S66,Exeter Consortium,1QX,2020
South West Teacher Training,S66,St Luke's Science and Sports College,12S,2020
Staffordshire University,S72,Biddulph High School,14K,2020
Staffordshire University,S72,Blackfriars Teaching School Alliance,1JA,2020
Staffordshire University,S72,City Learning Trust,1JB,2020
Staffordshire University,S72,Congleton education Community Partnership,29W,2020
Staffordshire University,S72,East Cheshire School Direct Partnership,29Q,2020
Staffordshire University,S72,Stafford Primary Schools' Teaching Partnership,27E,2020
Staffordshire University,S72,Willows School Direct Partnership,1Q7,2020
St. George's Academy Partnership,G15,St George's Academy,24D,2020
St Joseph's College SCITT,1WJ,St Joseph's College SCITT (School Direct),1O2,2020
St. Joseph's College Stoke Secondary Partnership,J80,St Joseph's College SCITT (School Direct),1O2,2020
"St Mary's University, Twickenham",S64,Agnus Dei Teaching School Alliance,2BD,2020
"St Mary's University, Twickenham",S64,Catholic Teaching Alliance (South East London),134,2020
"St Mary's University, Twickenham",S64,Ealing Primary Teaching School Alliance,1RW,2020
"St Mary's University, Twickenham",S64,Ealing Teaching School Alliance,1KV,2020
"St Mary's University, Twickenham",S64,Emmaus TSA,149,2020
"St Mary's University, Twickenham",S64,Encompass Learning Alliance Berkshire,2GL,2020
"St Mary's University, Twickenham",S64,Grey Court Teaching School Alliance,22S,2020
"St Mary's University, Twickenham",S64,Inner London Teacher Training Alliance,21B,2020
"St Mary's University, Twickenham",S64,Inspire and Bosco TSA Sussex,1KY,2020
"St Mary's University, Twickenham",S64,Lampton Academy,1P8,2020
"St Mary's University, Twickenham",S64,Merton Special Teaching Alliance,163,2020
"St Mary's University, Twickenham",S64,Orleans Park Teaching Alliance,2HZ,2020
"St Mary's University, Twickenham",S64,Paradigm Teaching School,2J3,2020
"St Mary's University, Twickenham",S64,Primary TS Alliance,14N,2020
"St Mary's University, Twickenham",S64,Richmond Teaching School Alliance,2KY,2020
"St Mary's University, Twickenham",S64,RTSA,1FP,2020
"St Mary's University, Twickenham",S64,Southfields Academy,181,2020
"St Mary's University, Twickenham",S64,St Joseph's Alliance,1BY,2020
"St Mary's University, Twickenham",S64,St Mary's Catholic School,2KN,2020
"St Mary's University, Twickenham",S64,St Michael's Catholic Grammar School,23B,2020
"St Mary's University, Twickenham",S64,Teach Wimbledon,1ZO,2020
"St Mary's University, Twickenham",S64,"TESLA, Bohunt School",1DP,2020
"St Mary's University, Twickenham",S64,The Royal Borough Teaching School Alliance,15O,2020
"St Mary's University, Twickenham",S64,Wandle Teaching School Alliance,13V,2020
"St Mary's University, Twickenham",S64,West London Teaching School Alliance (Primary St Mary's),2H3,2020
"St Mary's University, Twickenham",S64,West London Teaching School Alliance (Secondary),2BV,2020
Suffolk and Norfolk Primary SCITT,S13,ASSET Education,146,2020
Suffolk and Norfolk Primary SCITT,S13,Barrow CEVC Primary School,1MJ,2020
Suffolk and Norfolk Primary SCITT,S13,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2020
Suffolk and Norfolk Primary SCITT,S13,Consortium Multi Academy Trust,2J7,2020
Suffolk and Norfolk Primary SCITT,S13,Exning Primary School,1JM,2020
Suffolk and Norfolk Primary SCITT,S13,Fairfield Infant School,1VQ,2020
Suffolk and Norfolk Primary SCITT,S13,Harleston CofE VA Primary School,1DY,2020
Suffolk and Norfolk Primary SCITT,S13,Ignite Teaching School,18Z,2020
Suffolk and Norfolk Primary SCITT,S13,Rosecroft Primary School,1C5,2020
Suffolk and Norfolk Primary SCITT,S13,Sheringham Primary Teaching School Alliance,1A5,2020
Suffolk and Norfolk Primary SCITT,S13,St Francis of Assisi Catholic Primary School,2JV,2020
Suffolk and Norfolk Primary SCITT,S13,Stradbroke Church of England Primary School IP21 5HH,2KC,2020
Suffolk and Norfolk Primary SCITT,S13,The Bawburgh School,1JE,2020
Suffolk and Norfolk Primary SCITT,S13,The Norwich Teaching School,1SR,2020
Suffolk and Norfolk Primary SCITT,S13,West Ipswich Teaching School,2FO,2020
Suffolk and Norfolk Primary SCITT,S13,White Woman Lane Junior School,1MH,2020
Suffolk and Norfolk Secondary SCITT,S14,Academies Enterprise Trust: Eastern,2CG,2020
Suffolk and Norfolk Secondary SCITT,S14,Bury St Edmunds County Upper School,1OZ,2020
Suffolk and Norfolk Secondary SCITT,S14,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2020
Suffolk and Norfolk Secondary SCITT,S14,Claydon High School,2GU,2020
Suffolk and Norfolk Secondary SCITT,S14,Farlingaye & Kesgrave Teaching School Alliance,1GN,2020
Suffolk and Norfolk Secondary SCITT,S14,Hartismere School,1GP,2020
Suffolk and Norfolk Secondary SCITT,S14,Ignite Teaching School,18Z,2020
Suffolk and Norfolk Secondary SCITT,S14,"Notre Dame High School, Norwich",1GT,2020
Suffolk and Norfolk Secondary SCITT,S14,The Norwich Teaching School,1SR,2020
Suffolk and Norfolk Secondary SCITT,S14,Thorpe St Andrew School and Sixth Form,1ZN,2020
Suffolk and Norfolk Secondary SCITT,S14,Thurston Community College,2TC,2020
Suffolk and Norfolk Secondary SCITT,S14,Unity Schools Partnership,1NT,2020
Surrey South Farnham SCITT,S92,Surrey South Farnham SCITT,13S,2020
Sutton SCITT,1ZW,Glenthorne High School,17J,2020
Teaching London: LDBS SCITT,L59,Bannockburn Primary School,2E2,2020
Teaching London: LDBS SCITT,L59,Brampton Manor Academy,MB8,2020
Teaching London: LDBS SCITT,L59,"Christ Church Primary School, Hampstead",1VM,2020
Teaching London: LDBS SCITT,L59,Cranford Community College,265,2020
Teaching London: LDBS SCITT,L59,Forty Hill CofE Primary School,2L8,2020
Teaching London: LDBS SCITT,L59,Holy Trinity CofE Primary School,292,2020
Teaching London: LDBS SCITT,L59,"Lady Boswell's Church of England Voluntary Aided Primary School, Sevenoaks",2FJ,2020
Teaching London: LDBS SCITT,L59,Littleton CofE Infant School,2HR,2020
Teaching London: LDBS SCITT,L59,Millennium Primary School,2LH,2020
Teaching London: LDBS SCITT,L59,St Andrew and St Francis CofE Primary School,2DJ,2020
Teaching London: LDBS SCITT,L59,St Andrews CE Primary School,1VA,2020
Teaching London: LDBS SCITT,L59,St Mary's CofE Primary School,29Y,2020
Teaching London: LDBS SCITT,L59,St Matthew's CofE Primary School,1DF,2020
Teaching London: LDBS SCITT,L59,St Peter's London Docks CofE Primary School,1V1,2020
Teaching London: LDBS SCITT,L59,St Stephen's CofE Primary School,2E4,2020
Teaching London: LDBS SCITT,L59,Wren Academy,19V,2020
Teach Kent & Sussex,2EZ,Bennett Memorial Diocesan School,1KU,2020
Teach Kent & Sussex,2EZ,Claremont Primary School,1TP,2020
Teach Kent & Sussex,2EZ,Wealden Partnership,1Z2,2020
Teach SouthEast,2EW,Inspire and Bosco TSA Sussex,1KY,2020
Teach SouthEast,2EW,The Wokingham Federation,152,2020
Tes Institute,H40,Benfleet Teaching School Alliance,1JH,2020
Tes Institute,H40,Essex School Direct,1OS,2020
Tes Institute,H40,Haberdashers' Aske's Hatcham College,1KP,2020
Tes Institute,H40,Havering Train2Teach,178,2020
Tes Institute,H40,Plume Community Teaching Partnership,1XB,2020
Tes Institute,H40,Teach Cheshire,1JS,2020
Tes Institute,H40,Teach in Kent,26J,2020
Tes Institute,H40,Teach London South East,2GP,2020
Tes Institute,H40,TTSA (St. Clere's),1CN,2020
Tes Institute,H40,Unity Schools Partnership,1NT,2020
Thamesmead SCITT,T26,Thamesmead School,1OU,2020
The Arthur Terry School SCITT,A67,Arthur Terry School,1QN,2020
The Bedfordshire Schools  Training Partnership,B31,"INSPIRIT, St Thomas More TSA, Bedford",1T2,2020
The Bedfordshire Schools  Training Partnership,B31,Luton Futures,1JG,2020
The Bedfordshire Schools  Training Partnership,B31,Robert Bloomfield Academy,1CV,2020
The Buckingham Partnership,1SH,The Buckingham Partnership (School Direct),258,2020
The Cambridge Partnership,C03,Ashlawn Teaching School,1XO,2020
The Cambridge Partnership,C03,Cambridge Meridian Academies Trust & Swavesey Village College,2KU,2020
The Cambridge Partnership,C03,CMAT Stamford Welland Academy,9J1,2020
The Cambridge Partnership,C03,CMAT West Town Primary,1DT,2020
The Cambridge Partnership,C03,Greenwood Academies Trust,1EX,2020
The Cambridge Partnership,C03,Lawrence Sheriff School,1GH,2020
The Cambridge Teaching Schools Network SCITT,1WO,Anglian Gateway Teaching Schools Alliance,1JD,2020
The Cambridge Teaching Schools Network SCITT,1WO,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2020
The Cambridge Teaching Schools Network SCITT,1WO,Catalyst Teaching School Alliance,2L5,2020
The Cambridge Teaching Schools Network SCITT,1WO,CTSN - Cambridge Teaching Schools Network,1LK,2020
The Cambridge Teaching Schools Network SCITT,1WO,Morris Teaching School Alliance,2KV,2020
The Cambridge Teaching Schools Network SCITT,1WO,The Lark Teaching School Alliance,2JM,2020
The Cambridge Teaching Schools Network SCITT,1WO,Unity Schools Partnership,1NT,2020
The Cherwell OTSA SCITT,24T,Oxfordshire Teacher Training,1DE,2020
The Coventry SCITT,2A7,Sidney Stringer Academy,18K,2020
The Grand Union Training Partnership,G60,Sponne School,1PJ,2020
The Hampshire SCITT Partnership,1X9,Hampshire SCITT Partnership (School Direct),16P,2020
The Havering Teacher Training Partnership,H17,Hall Mead School,1GJ,2020
The John Taylor SCITT,24V,National Forest Teaching School,1L6,2020
The John Taylor SCITT,24V,The de Ferrers Trust,1E2,2020
The John Taylor SCITT,24V,Uttoxeter Learning Trust Teaching School,2J9,2020
The John Taylor SCITT,24V,William Shrewsbury Primary Partnership,2FM,2020
The Learning Institute South West,L19,Bridging the Tamar Learning Alliance,165,2020
The Learning Institute South West,L19,Poole Teaching School Alliance,1RP,2020
The Learning Institute South West,L19,The Learning Institute South West [School Direct],28N,2020
The Manchester Metropolitan University,M40,Arch Alliance - All Souls' CE Primary,1XK,2020
The Manchester Metropolitan University,M40,Blessed Thomas Holford Catholic College,1YR,2020
The Manchester Metropolitan University,M40,Boarshaw Community Primary School,2LJ,2020
The Manchester Metropolitan University,M40,Bury Teaching Schools Alliance,274,2020
The Manchester Metropolitan University,M40,City Learning Trust,1JB,2020
The Manchester Metropolitan University,M40,Elmridge Primary School,1V4,2020
The Manchester Metropolitan University,M40,Gatley Primary School,1OJ,2020
The Manchester Metropolitan University,M40,Holmes Chapel Comprehensive School,1PN,2020
The Manchester Metropolitan University,M40,Loreto School Direct Alliance,1H2,2020
The Manchester Metropolitan University,M40,Manchester Teaching School Alliance,1JR,2020
The Manchester Metropolitan University,M40,Oakwood Academy,2CM,2020
The Manchester Metropolitan University,M40,Optimus Alliance,2DA,2020
The Manchester Metropolitan University,M40,Rivington School Direct,1JL,2020
The Manchester Metropolitan University,M40,Salford Alliance of Learning Schools,2F8,2020
The Manchester Metropolitan University,M40,St. James's Teaching School Partnership,18J,2020
The Manchester Metropolitan University,M40,Teach Manchester,1HJ,2020
The National Mathematics and Physics SCITT,2H8,Wycombe High School,1CH,2020
The National Modern Languages SCITT,2F1,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2020
The OAKS (Ormiston and Keele SCITT),24P,Blackfriars Teaching School Alliance,1JA,2020
The OAKS (Ormiston and Keele SCITT),24P,Brine Leas School,18U,2020
The OAKS (Ormiston and Keele SCITT),24P,Fairfax Academy,9J3,2020
The OAKS (Ormiston and Keele SCITT),24P,Ormiston Sir Stanley Matthews Academy,1UV,2020
The OAKS (Ormiston and Keele SCITT),24P,Stafford Hub,1WB,2020
The Pimlico-London SCITT,P58,Pimlico Academy,1ZC,2020
The Pimlico-London SCITT,P58,The Bridge AP Academy,1FJ,2020
The Royal Borough of Windsor and Maidenhead SCITT,1WM,"Windsor, Ascot and Maidenhead Consortium",1AZ,2020
The Royal Borough of Windsor and Maidenhead SCITT,1WM,Windsor Teaching Alliance,23R,2020
The Sheffield SCITT,S97,Hungerhill School,298,2020
The Sheffield SCITT,S97,Learning Unlimited Teaching School Alliance,26G,2020
The Sheffield SCITT,S97,Mercia Learning Alliance,13C,2020
The Sheffield SCITT,S97,St Bernard's School Direct Training,29P,2020
The Sheffield SCITT,S97,"St Mary's Catholic High School, A Catholic Voluntary Academy",1WA,2020
The Shire Foundation,S25,Hillborough Junior School,18H,2020
The Solent SCITT,S56,Park Community School,2K2,2020
The Solent SCITT,S56,The Solent Scitt,1R1,2020
The Tommy Flowers SCITT Milton Keynes,1YK,Denbigh Teaching School Alliance,1QK,2020
The University of Buckingham,B90,Wycombe High School,1CH,2020
The University of Gloucestershire,G50,Bristol Early Years Teaching Consortium,1LF,2020
The University of Gloucestershire,G50,CHM Teaching School Alliance,2CP,2020
The University of Gloucestershire,G50,Odyssey Teaching School Alliance,1ZB,2020
The University of Gloucestershire,G50,Swindon Initial Teacher Education,12Q,2020
The University of Gloucestershire,G50,Swindon Initial Teacher Education in Gloucester,12O,2020
The University of Gloucestershire,G50,The Cotswold Teaching School Partnership,2EH,2020
The University of Gloucestershire,G50,The Mead National Teaching School,1LE,2020
The University of Gloucestershire,G50,WGSPschoolsdirect,2C1,2020
The University of Hull,H72,Humber Teaching School,1ES,2020
The University of Hull,H72,STAR Teaching School Alliance,26D,2020
The University of Hull,H72,Tidal Teaching School,1OL,2020
The University of Hull,H72,Tollbar Academy,162,2020
The University of Manchester,M20,Blessed Thomas Holford Catholic College,1YR,2020
The University of Manchester,M20,Hursthead Junior School Alliance,27X,2020
The University of Manchester,M20,IPLCN,2AH,2020
The University of Manchester,M20,Loreto School Direct Alliance,1H2,2020
The University of Manchester,M20,Oasis Innovation,1A2,2020
The University of Manchester,M20,Pennine Teaching Alliance,2FK,2020
The University of Manchester,M20,Salford Alliance of Learning Schools,2F8,2020
The University of Manchester,M20,Seymour Park Community Primary School,26Y,2020
The University of Manchester,M20,Silk Alliance,2D3,2020
The University of Manchester,M20,St Andrews CE Primary Teaching School,2C7,2020
The University of Manchester,M20,Teach Cheshire,1JS,2020
The University of Manchester,M20,Teach Manchester,1HJ,2020
The University of Manchester,M20,The Radclyffe School,2J1,2020
The University of Nottingham,N84,Chellaston Academy,1ED,2020
The University of Nottingham,N84,Greenwood Academies Trust,1EX,2020
The University of Nottingham,N84,LEAD Equate TSA,1DK,2020
The University of Nottingham,N84,The de Ferrers Trust,1E2,2020
The University of Nottingham,N84,The Minster Teaching School Alliance,1EC,2020
The University of Nottingham,N84,Transform Teaching School Alliance,1E4,2020
The University of Reading,R12,Berkshire Teaching School Alliance,1Y1,2020
The University of Reading,R12,Burnham Teaching Partnership,1MT,2020
The University of Reading,R12,Calthorpe Park North East Hants Consortium,1UH,2020
The University of Reading,R12,Christ The King Catholic Primary School,19W,2020
The University of Reading,R12,Collingwood College,1LJ,2020
The University of Reading,R12,Court Moor Partnership,2J8,2020
The University of Reading,R12,Encompass Learning Alliance Berkshire,2GL,2020
The University of Reading,R12,Forest Learning Alliance,1HW,2020
The University of Reading,R12,Geoffrey Field Junior School,1QL,2020
The University of Reading,R12,School Direct Reading Area,4F9,2020
The University of Reading,R12,Teach Maidenhead,286,2020
The University of Reading,R12,TeachSlough,17T,2020
The University of Reading,R12,The Bracknell Forest Partnership,2FZ,2020
The University of Reading,R12,The Trinity Partnership,1RM,2020
The University of Reading,R12,The Wokingham Federation,152,2020
The University of Reading,R12,Two Counties,26Q,2020
The University of Sheffield,S18,Ashfield School ITT,2L9,2020
The University of Sheffield,S18,Aston Community Education Trust,17U,2020
The University of Sheffield,S18,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2020
The University of Sheffield,S18,Mercia Learning Alliance,13C,2020
The University of Warwick,W20,Academies Enterprise Trust: West Midlands,2CJ,2020
The University of Warwick,W20,Achieve with TELA,1R3,2020
The University of Warwick,W20,Alfreton Nursery School,2C2,2020
The University of Warwick,W20,Arden Alliance,2BU,2020
The University of Warwick,W20,Ashlawn Teaching School,1XO,2020
The University of Warwick,W20,Bishop Challoner Teaching School Alliance,1K2,2020
The University of Warwick,W20,Caludon Castle School,179,2020
The University of Warwick,W20,CAT Teaching School,17B,2020
The University of Warwick,W20,Cuckoo Hall Academies Trust (CHAT),1X1,2020
The University of Warwick,W20,Dorridge Alliance,2KX,2020
The University of Warwick,W20,Gateway Alliance (Midlands),23E,2020
The University of Warwick,W20,Harrington Nursery School,268,2020
The University of Warwick,W20,Higham Lane School Partnership,2KZ,2020
The University of Warwick,W20,Kenilworth Partnership,241,2020
The University of Warwick,W20,Lawrence Sheriff School,1GH,2020
The University of Warwick,W20,President Kennedy Teaching School Alliance,2KR,2020
The University of Warwick,W20,Shireland Teaching School Alliance,13A,2020
The University of Warwick,W20,Southam Teaching Alliance,2BN,2020
The University of Warwick,W20,St Peter's Solihull Teaching School Alliance,17Y,2020
The University of Warwick,W20,Woodloes Teaching Partnership,2HS,2020
The University of Warwick,W20,Woodrush Teaching School Alliance,21T,2020
The University of York,Y50,All Saints RC School,2KH,2020
The University of York,Y50,Teach North: North Yorkshire,V2G,2020
The University of York,Y50,The Pathfinder Teaching School Alliance,1VU,2020
The University of York,Y50,Yorkshire Teaching School Alliance,15X,2020
Titan Partnership Ltd,T30,Aston Manor Academy,1F2,2020
Titan Partnership Ltd,T30,Culcheth Campus,4F5,2020
Titan Partnership Ltd,T30,St Matthew's Teaching School,5G9,2020
TKAT SCITT,K13,Chichester High School,2GC,2020
TKAT SCITT,K13,Debden Park High School,2AP,2020
Two Mile Ash ITT Partnership,T89,Ashmead Combined School,289,2020
Two Mile Ash ITT Partnership,T89,Pen Green Centre for Children and Their Families,21P,2020
Two Mile Ash ITT Partnership,T89,Peter Pan Teaching School,2AF,2020
Two Mile Ash ITT Partnership,T89,Two Mile Ash School,1WY,2020
"UCL, University College London (University of London)",U80,Academies Enterprise Trust: London,2CH,2020
"UCL, University College London (University of London)",U80,Agnus Dei Teaching School Alliance,2BD,2020
"UCL, University College London (University of London)",U80,Angel Islington Teaching School Alliance,2BZ,2020
"UCL, University College London (University of London)",U80,Ashmole Academy (North London Teaching Alliance),1P2,2020
"UCL, University College London (University of London)",U80,Beal High School (NELTA),1NA,2020
