accredited_provider_name,accredited_provider_code,training_provider_name,training_provider_code,academic_year_code
Nottingham Trent University,N91,Redhill Teaching School Alliance,1EY,2019
Nottingham Trent University,N91,Shirebrook Academy,1XN,2019
Nottingham Trent University,N91,The Evolve Trust,1BO,2019
Nottingham Trent University,N91,The Minster Teaching School Alliance,1EC,2019
Nottingham Trent University,N91,The Rutland Teaching Alliance,1F1,2019
Oxford Brookes University,O66,Berkshire Teaching Alliance,26M,2019
Oxford Brookes University,O66,The Downland Alliance,236,2019
Oxford University,O33,The Wokingham Federation,152,2019
Partnership London SCITT (PLS),2B1,East London Teaching School Alliance,1XC,2019
Partnership London SCITT (PLS),2B1,St. Edward's Catholic Primary Teaching School,1EG,2019
Partnership London SCITT (PLS),2B1,Sydney Russell Teaching School Alliance,1EJ,2019
Pennine Lancashire SCITT,P38,East Lancashire Inclusion Partnership,1NP,2019
Pennine Lancashire SCITT,P38,ELTSA School Direct,2KB,2019
Pioneers Partnership SCITT,25H,Pioneers Partnership SCITT,1Z8,2019
Plymouth Marjon University,P63,All Saints Teaching School,21V,2019
Plymouth Marjon University,P63,Atlantic Coast Cooperative Trust,1ZS,2019
Plymouth Marjon University,P63,Bridging the Tamar Learning Alliance,165,2019
Plymouth Marjon University,P63,Devon and Cornwall Cooperative Alliance,2HG,2019
Plymouth Marjon University,P63,Devon Moorland Schools Partnership,28A,2019
Plymouth Marjon University,P63,Devonport High School for Boys,2LB,2019
Plymouth Marjon University,P63,Kernow Teaching School Alliance KTSA,21J,2019
Plymouth Marjon University,P63,North Somerset Teaching Alliance,16Z,2019
Plymouth Marjon University,P63,Primary Excellence Teaching School Alliance,1QR,2019
Plymouth Marjon University,P63,PTSA - Plymouth Teaching School Alliance,1T7,2019
Plymouth Marjon University,P63,The Priory Learning Trust,2E3,2019
Plymouth Marjon University,P63,Venture,2L3,2019
Plymouth Marjon University,P63,Wren Academy,19V,2019
Poole SCITT,P75,Harbourside,2GQ,2019
Poole SCITT,P75,TEACH Poole School Direct Salaried,2D1,2019
Primary Catholic Partnership SCITT,P85,Catholic Teaching Schools Alliance,1N4,2019
Prince Henry's High School & South Worcestershire SCITT,2ET,South Worcestershire and ITT Consortium,1Y6,2019
Redhill Secondary Teacher Training,2A5,Flying High Partnership,24H,2019
Redhill Secondary Teacher Training,2A5,Inspiring Leaders Teacher Training,1BJ,2019
Red Kite Teacher Training,2B9,Red Kite Primary School Direct (Leeds),2J6,2019
Red Kite Teacher Training,2B9,Red Kite Secondary School Direct,2JB,2019
Ripley TSA SCITT,R23,South Cumbria School Direct,2KS,2019
Roehampton University,R48,Agnus Dei Teaching School Alliance,2BD,2019
Roehampton University,R48,Avenue Primary Academy,1J3,2019
Roehampton University,R48,Burnham Teaching Partnership,1MT,2019
Roehampton University,R48,Ealing Primary Teaching School Alliance,1RW,2019
Roehampton University,R48,Essendine Primary School Alliance,1BV,2019
Roehampton University,R48,Kingston School Direct,1FM,2019
Roehampton University,R48,"Lambeth Teaching Schools' Alliance, Lilian Baylis Technology School",1ZY,2019
Roehampton University,R48,"Lambeth Teaching Schools' Alliance, Wyvil Primary School",1F9,2019
Roehampton University,R48,Lampton Academy,1P8,2019
Roehampton University,R48,Montpelier Primary School,2F3,2019
Roehampton University,R48,Paradigm Teaching School,2J3,2019
Roehampton University,R48,RTSA,1FP,2019
Roehampton University,R48,Sharing Excellence Partnership Dunraven School Streatham,1BW,2019
Roehampton University,R48,South East Learning Alliance,1J1,2019
Roehampton University,R48,Southfields Academy,181,2019
Roehampton University,R48,Teach Wimbledon,1ZO,2019
Roehampton University,R48,"TESLA, Bohunt School",1DP,2019
Roehampton University,R48,Wandle Teaching School Alliance,13V,2019
Roehampton University,R48,West London Teaching School Alliance (Primary Roehampton),1EL,2019
Roehampton University,R48,West London Teaching School Alliance (Secondary),2BV,2019
Roehampton University,R48,Woodfield School,28D,2019
Sacred Heart Newcastle SCITT,2BA,Cardinal Hume Catholic School,198,2019
Sacred Heart Newcastle SCITT,2BA,St Cuthbert's High School,1KL,2019
Sacred Heart Newcastle SCITT,2BA,St Mary's Catholic School,2KN,2019
Sacred Heart Newcastle SCITT,2BA,St Thomas More Catholic School,1OO,2019
SAF Initial Teacher Training,P57,Acorns Teaching School Alliance,2CV,2019
SAF Initial Teacher Training,P57,Maplefields Academy (Mainstream and Special Needs),21F,2019
SAF Initial Teacher Training,P57,Peter Pan Teaching School,2AF,2019
SAF Initial Teacher Training,P57,Pilgrim Learning Teaching School Alliance,235,2019
SAF Initial Teacher Training,P57,Samuel Pepys School,1CB,2019
SAF Initial Teacher Training,P57,West Hertfordshire Teaching School,17L,2019
SCITT in East London Schools (SCITTELS),S17,Colegrave Primary School (SCITTELS),1P5,2019
Services for Education,1WE,Greenholm Primary School,19R,2019
Sheffield Hallam University,S21,Aspirer School Direct,1XQ,2019
Sheffield Hallam University,S21,Aston Community Education Trust,17U,2019
Sheffield Hallam University,S21,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2019
Sheffield Hallam University,S21,Delta Teaching School Alliance,1DU,2019
Sheffield Hallam University,S21,Emmanuel Teaching School Alliance,14U,2019
Sheffield Hallam University,S21,Fields of Learning Teaching School Alliance,161,2019
Sheffield Hallam University,S21,Forge TSA,2HA,2019
Sheffield Hallam University,S21,Learners First Schools Partnership,1GX,2019
Sheffield Hallam University,S21,Learning Unlimited Teaching School Alliance,26G,2019
Sheffield Hallam University,S21,Outwood Institute of Education South,1GV,2019
Sheffield Hallam University,S21,Penistone Area Partnership,1X5,2019
Sheffield Hallam University,S21,Positive Regard Teaching School Alliance,1GW,2019
Sheffield Hallam University,S21,Sheffield South East Learning Partnership (SSELP),1N7,2019
Sheffield Hallam University,S21,Sheffield South Primary Partnership,21E,2019
Sheffield Hallam University,S21,Shirebrook Academy,1XN,2019
Sheffield Hallam University,S21,St Edmund's Nursery School & Children's Centre,1EN,2019
Sheffield Hallam University,S21,"St Mary's Catholic High School, A Catholic Voluntary Academy",1WA,2019
Sheffield Hallam University,S21,The Pathfinder Teaching School Alliance,1VU,2019
Sheffield Hallam University,S21,Tykes TSA,2C3,2019
Sheffield Hallam University,S21,White Rose Alliance,196,2019
Shotton Hall SCITT,L06,The Academy at Shotton Hall,1OT,2019
Somerset SCITT Consortium,S31,Growing Expert Teachers,2AO,2019
Somerset SCITT Consortium,S31,Taunton Teaching Alliance (Heathfield School),232,2019
Somerset SCITT Consortium,S31,Ventrus Teaching School Alliance,2BF,2019
South Birmingham SCITT,N32,Colmore Partnership Teaching School Alliance,19Q,2019
South Birmingham SCITT,N32,"Ninestiles, an Academy",19O,2019
South Birmingham SCITT,N32,The Augustine Partnership,2L1,2019
South Birmingham SCITT,N32,Waverley School Direct,1RH,2019
Southend SCITT,S61,Southend High School for Girls,1AV,2019
Southfields Academy Teaching School SCITT,1WP,Southfields Academy,181,2019
South West Teacher Training,S66,Exeter Consortium,1QX,2019
South West Teacher Training,S66,St Luke's Science and Sports College,12S,2019
Staffordshire University,S72,Biddulph High School,14K,2019
Staffordshire University,S72,Blackfriars Teaching School Alliance,1JA,2019
Staffordshire University,S72,City Learning Trust,1JB,2019
Staffordshire University,S72,Congleton education Community Partnership,29W,2019
Staffordshire University,S72,East Cheshire School Direct Partnership,29Q,2019
Staffordshire University,S72,Stafford Primary Schools' Teaching Partnership,27E,2019
Staffordshire University,S72,Willows School Direct Partnership,1Q7,2019
St. George's Academy Partnership,G15,St George's Academy,24D,2019
St Joseph's College SCITT,1WJ,St Joseph's College SCITT (School Direct),1O2,2019
St. Joseph's College Stoke Secondary Partnership,J80,St Joseph's College SCITT (School Direct),1O2,2019
"St Mary's University, Twickenham",S64,Agnus Dei Teaching School Alliance,2BD,2019
"St Mary's University, Twickenham",S64,Catholic Teaching Alliance (South East London),134,2019
"St Mary's University, Twickenham",S64,Ealing Primary Teaching School Alliance,1RW,2019
"St Mary's University, Twickenham",S64,Ealing Teaching School Alliance,1KV,2019
"St Mary's University, Twickenham",S64,Emmaus TSA,149,2019
"St Mary's University, Twickenham",S64,Encompass Learning Alliance Berkshire,2GL,2019
"St Mary's University, Twickenham",S64,Grey Court Teaching School Alliance,22S,2019
"St Mary's University, Twickenham",S64,Inner London Teacher Training Alliance,21B,2019
"St Mary's University, Twickenham",S64,Inspire and Bosco TSA Sussex,1KY,2019
"St Mary's University, Twickenham",S64,Lampton Academy,1P8,2019
"St Mary's University, Twickenham",S64,Merton Special Teaching Alliance,163,2019
"St Mary's University, Twickenham",S64,Orleans Park Teaching Alliance,2HZ,2019
"St Mary's University, Twickenham",S64,Paradigm Teaching School,2J3,2019
"St Mary's University, Twickenham",S64,Richmond Teaching School Alliance,2KY,2019
"St Mary's University, Twickenham",S64,RTSA,1FP,2019
"St Mary's University, Twickenham",S64,Southfields Academy,181,2019
"St Mary's University, Twickenham",S64,St Joseph's Alliance,1BY,2019
"St Mary's University, Twickenham",S64,St Mary's Catholic School,2KN,2019
"St Mary's University, Twickenham",S64,St Michael's Catholic Grammar School,23B,2019
"St Mary's University, Twickenham",S64,St Polycarp's CTSA,2EG,2019
"St Mary's University, Twickenham",S64,Teach Wimbledon,1ZO,2019
"St Mary's University, Twickenham",S64,"TESLA, Bohunt School",1DP,2019
"St Mary's University, Twickenham",S64,The Royal Borough Teaching School Alliance,15O,2019
"St Mary's University, Twickenham",S64,Wandle Teaching School Alliance,13V,2019
"St Mary's University, Twickenham",S64,West London Teaching School Alliance (Primary St Mary's),2H3,2019
"St Mary's University, Twickenham",S64,West London Teaching School Alliance (Secondary),2BV,2019
Suffolk and Norfolk Primary SCITT,S13,ASSET Education,146,2019
Suffolk and Norfolk Primary SCITT,S13,Barrow CEVC Primary School,1MJ,2019
Suffolk and Norfolk Primary SCITT,S13,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2019
Suffolk and Norfolk Primary SCITT,S13,Consortium Multi Academy Trust,2J7,2019
Suffolk and Norfolk Primary SCITT,S13,Exning Primary School,1JM,2019
Suffolk and Norfolk Primary SCITT,S13,Fairfield Infant School,1VQ,2019
Suffolk and Norfolk Primary SCITT,S13,Harleston CofE VA Primary School,1DY,2019
Suffolk and Norfolk Primary SCITT,S13,Ignite Teaching School,18Z,2019
Suffolk and Norfolk Primary SCITT,S13,Lionwood Teaching School,2JE,2019
Suffolk and Norfolk Primary SCITT,S13,Rosecroft Primary School,1C5,2019
Suffolk and Norfolk Primary SCITT,S13,Sheringham Primary Teaching School Alliance,1A5,2019
Suffolk and Norfolk Primary SCITT,S13,St Francis of Assisi Catholic Primary School,2JV,2019
Suffolk and Norfolk Primary SCITT,S13,Stradbroke Church of England Primary School IP21 5HH,2KC,2019
Suffolk and Norfolk Primary SCITT,S13,The Bawburgh School,1JE,2019
Suffolk and Norfolk Primary SCITT,S13,The Norwich Teaching School,1SR,2019
Suffolk and Norfolk Primary SCITT,S13,West Ipswich Teaching School,2FO,2019
Suffolk and Norfolk Primary SCITT,S13,White Woman Lane Junior School,1MH,2019
Suffolk and Norfolk Secondary SCITT,S14,Bury St Edmunds County Upper School,1OZ,2019
Suffolk and Norfolk Secondary SCITT,S14,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2019
Suffolk and Norfolk Secondary SCITT,S14,Claydon High School,2GU,2019
Suffolk and Norfolk Secondary SCITT,S14,Farlingaye & Kesgrave Teaching School Alliance,1GN,2019
Suffolk and Norfolk Secondary SCITT,S14,Hartismere School,1GP,2019
Suffolk and Norfolk Secondary SCITT,S14,Ignite Teaching School,18Z,2019
Suffolk and Norfolk Secondary SCITT,S14,"Notre Dame High School, Norwich",1GT,2019
Suffolk and Norfolk Secondary SCITT,S14,The Norwich Teaching School,1SR,2019
Suffolk and Norfolk Secondary SCITT,S14,Thorpe St Andrew School and Sixth Form,1ZN,2019
Suffolk and Norfolk Secondary SCITT,S14,Thurston Community College,2TC,2019
Suffolk and Norfolk Secondary SCITT,S14,Unity Schools Partnership,1NT,2019
Surrey South Farnham SCITT,S92,Surrey South Farnham SCITT,13S,2019
Sutton SCITT,1ZW,Glenthorne High School,17J,2019
Teaching London: LDBS SCITT,L59,Bannockburn Primary School,2E2,2019
Teaching London: LDBS SCITT,L59,"Christ Church Primary School, Hampstead",1VM,2019
Teaching London: LDBS SCITT,L59,Cranford Community College,265,2019
Teaching London: LDBS SCITT,L59,Forty Hill CofE Primary School,2L8,2019
Teaching London: LDBS SCITT,L59,Holy Trinity CofE Primary School,292,2019
Teaching London: LDBS SCITT,L59,"Lady Boswell's Church of England Voluntary Aided Primary School, Sevenoaks",2FJ,2019
Teaching London: LDBS SCITT,L59,Littleton CofE Infant School,2HR,2019
Teaching London: LDBS SCITT,L59,St Andrew and St Francis CofE Primary School,2DJ,2019
Teaching London: LDBS SCITT,L59,St Mary's CofE Primary School,29Y,2019
Teaching London: LDBS SCITT,L59,St Matthew's CofE Primary School,1DF,2019
Teaching London: LDBS SCITT,L59,St Peter's Eaton Square CofE Primary School,2F2,2019
Teaching London: LDBS SCITT,L59,St Peter's London Docks CofE Primary School,1V1,2019
Teaching London: LDBS SCITT,L59,St Stephen's CofE Primary School,2E4,2019
Teaching London: LDBS SCITT,L59,Wren Academy,19V,2019
Teach Kent & Sussex,2EZ,Bennett Memorial Diocesan School,1KU,2019
Teach Kent & Sussex,2EZ,Claremont Primary School,1TP,2019
Teach Kent & Sussex,2EZ,Wealden Partnership,1Z2,2019
Teach SouthEast,2EW,The Wokingham Federation,152,2019
Tes Institute,H40,Benfleet Teaching School Alliance,1JH,2019
Tes Institute,H40,Essex School Direct,1OS,2019
Tes Institute,H40,Havering Train2Teach,178,2019
Tes Institute,H40,Plume Community Teaching Partnership,1XB,2019
Tes Institute,H40,Teach Cheshire,1JS,2019
Tes Institute,H40,Teach in Kent,26J,2019
Tes Institute,H40,Teach London South East,2GP,2019
Tes Institute,H40,TTSA (St. Clere's),1CN,2019
Tes Institute,H40,Unity Schools Partnership,1NT,2019
Thamesmead SCITT,T26,Thamesmead School,1OU,2019
The Arthur Terry School SCITT,A67,Arthur Terry School,1QN,2019
The Basingstoke Alliance SCITT,B17,Basingstoke Alliance SCITT,1KH,2019
The Bedfordshire Schools  Training Partnership,B31,"INSPIRIT, St Thomas More TSA, Bedford",1T2,2019
The Bedfordshire Schools  Training Partnership,B31,Luton Futures,1JG,2019
The Bedfordshire Schools  Training Partnership,B31,Robert Bloomfield Academy,1CV,2019
The Buckingham Partnership,1SH,The Buckingham Partnership (School Direct),258,2019
The Cambridge Partnership,C03,Ashlawn Teaching School,1XO,2019
The Cambridge Partnership,C03,Aslacton Primary School,1DT,2019
The Cambridge Partnership,C03,Cambridge Meridian Academies Trust & Swavesey Village College,2KU,2019
The Cambridge Partnership,C03,Greenwood Academies Trust,1EX,2019
The Cambridge Partnership,C03,Lawrence Sheriff School,1GH,2019
The Cambridge Teaching Schools Network SCITT,1WO,Anglian Gateway Teaching Schools Alliance,1JD,2019
The Cambridge Teaching Schools Network SCITT,1WO,Cambridge & Suffolk Schools Alliance (CASSA),1FL,2019
The Cambridge Teaching Schools Network SCITT,1WO,Catalyst Teaching School Alliance,2L5,2019
The Cambridge Teaching Schools Network SCITT,1WO,CTSN - Cambridge Teaching Schools Network,1LK,2019
The Cambridge Teaching Schools Network SCITT,1WO,Morris Teaching School Alliance,2KV,2019
The Cambridge Teaching Schools Network SCITT,1WO,The Lark Teaching School Alliance,2JM,2019
The Cambridge Teaching Schools Network SCITT,1WO,Unity Schools Partnership,1NT,2019
The Cherwell OTSA SCITT,24T,Oxfordshire Teacher Training,1DE,2019
The Coventry SCITT,2A7,Sidney Stringer Academy,18K,2019
The Grand Union Training Partnership,G60,Sponne School,1PJ,2019
The Hampshire LEARN SCITT Partnership,1X9,Hampshire LEARN SCITT Partnership (School Direct),16P,2019
The Havering Teacher Training Partnership,H17,Hall Mead School,1GJ,2019
The John Taylor SCITT,24V,Forest Way Teaching School Alliance,1L8,2019
The John Taylor SCITT,24V,National Forest Teaching School,1L6,2019
The John Taylor SCITT,24V,The de Ferrers Trust,1E2,2019
The John Taylor SCITT,24V,Uttoxeter Learning Trust Teaching School,2J9,2019
The John Taylor SCITT,24V,William Shrewsbury Primary Partnership,2FM,2019
The Learning Institute South West,L19,Bridging the Tamar Learning Alliance,165,2019
The Learning Institute South West,L19,Poole Teaching School Alliance,1RP,2019
The Learning Institute South West,L19,The Learning Institute South West [School Direct],28N,2019
The Manchester Metropolitan University,M40,Blessed Thomas Holford Catholic College,1YR,2019
The Manchester Metropolitan University,M40,Bury Teaching Schools Alliance,274,2019
The Manchester Metropolitan University,M40,City Learning Trust,1JB,2019
The Manchester Metropolitan University,M40,Elmridge Primary School,1V4,2019
The Manchester Metropolitan University,M40,Gatley Primary School,1OJ,2019
The Manchester Metropolitan University,M40,Holmes Chapel Comprehensive School,1PN,2019
The Manchester Metropolitan University,M40,Loreto School Direct Alliance,1H2,2019
The Manchester Metropolitan University,M40,Manchester Teaching School Alliance,1JR,2019
The Manchester Metropolitan University,M40,Oakwood Academy,2CM,2019
The Manchester Metropolitan University,M40,Optimus Alliance,2DA,2019
The Manchester Metropolitan University,M40,Rivington School Direct,1JL,2019
The Manchester Metropolitan University,M40,Salford Alliance of Learning Schools,2F8,2019
The Manchester Metropolitan University,M40,St. James's Teaching School Partnership,18J,2019
The Manchester Metropolitan University,M40,Teach Manchester,1HJ,2019
The National Modern Languages SCITT,2F1,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2019
The OAKS (Ormiston and Keele SCITT),24P,Blackfriars Teaching School Alliance,1JA,2019
The OAKS (Ormiston and Keele SCITT),24P,Brine Leas School,18U,2019
The OAKS (Ormiston and Keele SCITT),24P,Ormiston Sir Stanley Matthews Academy,1UV,2019
The OAKS (Ormiston and Keele SCITT),24P,Stafford Hub,1WB,2019
The Pimlico-London SCITT,P58,Pimlico Academy,1ZC,2019
The Pimlico-London SCITT,P58,The Bridge AP Academy,1FJ,2019
The Royal Borough of Windsor and Maidenhead SCITT,1WM,"Windsor, Ascot and Maidenhead Consortium",1AZ,2019
The Royal Borough of Windsor and Maidenhead SCITT,1WM,Windsor Teaching Alliance,23R,2019
The Sheffield SCITT,S97,Clairvaux Teaching School Alliance,29P,2019
The Sheffield SCITT,S97,Hungerhill School,298,2019
The Sheffield SCITT,S97,Learning Unlimited Teaching School Alliance,26G,2019
The Sheffield SCITT,S97,Mercia Learning Alliance,13C,2019
The Shire Foundation,S25,Hillborough Junior School,18H,2019
The Solent SCITT,S56,Park Community School,2K2,2019
The Solent SCITT,S56,The Solent Scitt,1R1,2019
The Tommy Flowers SCITT Milton Keynes,1YK,Denbigh Teaching School Alliance,1QK,2019
The University of Gloucestershire,G50,Bristol E-ACT Partnership,2HD,2019
The University of Gloucestershire,G50,Bristol Early Years Teaching Consortium,1LF,2019
The University of Gloucestershire,G50,Bristol Primary Teaching School Alliance: Whitehall Primary/Ashley Down Primary,1PL,2019
The University of Gloucestershire,G50,CHM Teaching School Alliance,2CP,2019
The University of Gloucestershire,G50,Odyssey Teaching School Alliance,1ZB,2019
The University of Gloucestershire,G50,Swindon Initial Teacher Education,12Q,2019
The University of Gloucestershire,G50,Swindon Initial Teacher Education in Gloucester,12O,2019
The University of Gloucestershire,G50,The Cotswold Teaching School Partnership,2EH,2019
The University of Gloucestershire,G50,The Mead National Teaching School,1LE,2019
The University of Gloucestershire,G50,WGSPschoolsdirect,2C1,2019
The University of Hull,H72,Academies Enterprise Trust: Yorkshire & Humber,2CK,2019
The University of Hull,H72,Humber Teaching School,1ES,2019
The University of Hull,H72,STAR Teaching School Alliance,26D,2019
The University of Hull,H72,Tidal Teaching School,1OL,2019
The University of Hull,H72,Tollbar Academy,162,2019
The University of Manchester,M20,Blessed Thomas Holford Catholic College,1YR,2019
The University of Manchester,M20,Hursthead Junior School Alliance,27X,2019
The University of Manchester,M20,IPLCN,2AH,2019
The University of Manchester,M20,Loreto School Direct Alliance,1H2,2019
The University of Manchester,M20,Oasis Innovation,1A2,2019
The University of Manchester,M20,Pennine Teaching Alliance,2FK,2019
The University of Manchester,M20,Salford Alliance of Learning Schools,2F8,2019
The University of Manchester,M20,Seymour Park Community Primary School,26Y,2019
The University of Manchester,M20,Silk Alliance,2D3,2019
The University of Manchester,M20,Teach Cheshire,1JS,2019
The University of Manchester,M20,Teach Manchester,1HJ,2019
The University of Manchester,M20,The Radclyffe School,2J1,2019
The University of Nottingham,N84,Chellaston Academy,1ED,2019
The University of Nottingham,N84,Greenwood Academies Trust,1EX,2019
The University of Nottingham,N84,LEAD TSA,1DK,2019
The University of Nottingham,N84,The de Ferrers Trust,1E2,2019
The University of Nottingham,N84,The Minster Teaching School Alliance,1EC,2019
The University of Nottingham,N84,Transform Teaching School Alliance,1E4,2019
The University of Reading,R12,Berkshire Teaching School Alliance,1Y1,2019
The University of Reading,R12,Burnham Teaching Partnership,1MT,2019
The University of Reading,R12,Calthorpe Park North East Hants Consortium,1UH,2019
The University of Reading,R12,Christ The King Catholic Primary School,19W,2019
The University of Reading,R12,Collingwood College,1LJ,2019
The University of Reading,R12,Court Moor Partnership,2J8,2019
The University of Reading,R12,Encompass Learning Alliance Berkshire,2GL,2019
The University of Reading,R12,Forest Learning Alliance,1HW,2019
The University of Reading,R12,Geoffrey Field Junior School,1QL,2019
The University of Reading,R12,St Polycarp's CTSA,2EG,2019
The University of Reading,R12,Teach Maidenhead,286,2019
The University of Reading,R12,TeachSlough,17T,2019
The University of Reading,R12,The Bracknell Forest Partnership,2FZ,2019
The University of Reading,R12,The Trinity Partnership,1RM,2019
The University of Reading,R12,The Wokingham Federation,152,2019
The University of Reading,R12,Two Counties,26Q,2019
The University of Sheffield,S18,Ashfield School ITT,2L9,2019
The University of Sheffield,S18,Aston Community Education Trust,17U,2019
The University of Sheffield,S18,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2019
The University of Sheffield,S18,Mercia Learning Alliance,13C,2019
The University of Sheffield,S18,"St Mary's Catholic High School, A Catholic Voluntary Academy",1WA,2019
The University of Warwick,W20,Achieve with TELA,1R3,2019
The University of Warwick,W20,Alfreton Nursery School,2C2,2019
The University of Warwick,W20,Arden Alliance,2BU,2019
The University of Warwick,W20,Ashlawn Teaching School,1XO,2019
The University of Warwick,W20,Bishop Challoner Teaching School Alliance,1K2,2019
The University of Warwick,W20,Caludon Castle School,179,2019
The University of Warwick,W20,CAT Teaching School,17B,2019
The University of Warwick,W20,Cuckoo Hall Academies Trust (CHAT),1X1,2019
The University of Warwick,W20,Dorridge Alliance,2KX,2019
The University of Warwick,W20,Gateway Alliance (Midlands),23E,2019
The University of Warwick,W20,Harrington Nursery School,268,2019
The University of Warwick,W20,Higham Lane School Partnership,2KZ,2019
The University of Warwick,W20,Kenilworth Partnership,241,2019
The University of Warwick,W20,Lawrence Sheriff School,1GH,2019
The University of Warwick,W20,President Kennedy Teaching School Alliance,2KR,2019
The University of Warwick,W20,Southam Teaching Alliance,2BN,2019
The University of Warwick,W20,St Paul's Caritas Christi,242,2019
The University of Warwick,W20,St Peter's Solihull Teaching School Alliance,17Y,2019
The University of Warwick,W20,The Warwickshire Teaching School Alliance,2KO,2019
The University of Warwick,W20,Woodloes Teaching Partnership,2HS,2019
The University of Warwick,W20,Woodrush Teaching School Alliance,21T,2019
The University of York,Y50,All Saints RC School,2KH,2019
The University of York,Y50,The Pathfinder Teaching School Alliance,1VU,2019
The University of York,Y50,Yorkshire Teaching School Alliance,15X,2019
Titan Partnership Ltd,T30,Aston Manor Academy,1F2,2019
TKAT SCITT,K13,Chichester High School,2GC,2019
TKAT SCITT,K13,Cleeve Park School,2G5,2019
TKAT SCITT,K13,Debden Park High School,2AP,2019
Two Mile Ash ITT Partnership,T89,Ashmead Combined School,289,2019
Two Mile Ash ITT Partnership,T89,Pen Green Centre for Children and Their Families,21P,2019
Two Mile Ash ITT Partnership,T89,Two Mile Ash School,1WY,2019
"UCL, University College London (University of London)",U80,Agnus Dei Teaching School Alliance,2BD,2019
"UCL, University College London (University of London)",U80,Angel Islington Teaching School Alliance,2BZ,2019
"UCL, University College London (University of London)",U80,Ashmole Academy (North London Teaching Alliance),1P2,2019
"UCL, University College London (University of London)",U80,Beal High School (NELTA),1NA,2019
"UCL, University College London (University of London)",U80,Bexley Teaching School Alliance,1HE,2019
"UCL, University College London (University of London)",U80,Brent Teaching School Alliance,25Z,2019
"UCL, University College London (University of London)",U80,Catholic Teaching Alliance (South East London),134,2019
"UCL, University College London (University of London)",U80,Charlotte Sharman Primary School,2BG,2019
"UCL, University College London (University of London)",U80,City Excellence in Teaching,1CW,2019
"UCL, University College London (University of London)",U80,East London Teaching School Alliance,1XC,2019
"UCL, University College London (University of London)",U80,Eleanor Palmer Primary School,14F,2019
"UCL, University College London (University of London)",U80,Elmhurst Teaching School Alliance,15U,2019
"UCL, University College London (University of London)",U80,Endeavour TSA,1QU,2019
"UCL, University College London (University of London)",U80,Future Stars TSA,1BR,2019
"UCL, University College London (University of London)",U80,Gladesmore Community School,1FW,2019
"UCL, University College London (University of London)",U80,Grazebrook Primary School,18Y,2019
"UCL, University College London (University of London)",U80,Kingston School Direct,1FM,2019
"UCL, University College London (University of London)",U80,North London New River Teaching Alliance,1JV,2019
"UCL, University College London (University of London)",U80,Primary Advantage,1XW,2019
"UCL, University College London (University of London)",U80,Redriff Primary School,1U2,2019
"UCL, University College London (University of London)",U80,Seven Kings Teaching School Alliance,1EH,2019
"UCL, University College London (University of London)",U80,Southfields Academy,181,2019
"UCL, University College London (University of London)",U80,St Marylebone Teaching School Alliance,1ET,2019
"UCL, University College London (University of London)",U80,Swiss Cottage Teaching School Alliance,1HU,2019
"UCL, University College London (University of London)",U80,Teach Thurrock Primary Partnership,166,2019
"UCL, University College London (University of London)",U80,Teach Wimbledon,1ZO,2019
"UCL, University College London (University of London)",U80,"TESLA, Bohunt School",1DP,2019
"UCL, University College London (University of London)",U80,"The City Academy, Hackney",2CR,2019
"UCL, University College London (University of London)",U80,The Compton School,19P,2019
"UCL, University College London (University of London)",U80,The Wokingham Federation,152,2019
"UCL, University College London (University of London)",U80,Valentines High School,1OM,2019
"UCL, University College London (University of London)",U80,Wandle Teaching School Alliance,13V,2019
"UCL, University College London (University of London)",U80,West London Teaching School Alliance (Secondary),2BV,2019
United Teaching National SCITT,25A,United Teaching National SCITT,1A9,2019
University College Birmingham,B35,Birmingham Nursery Schools Teaching School Alliance,2D8,2019
University College Birmingham,B35,Black Pear Trust Alliance,2HC,2019
University College Birmingham,B35,Riverley Primary School,2LF,2019
University College Birmingham,B35,Wilson Stuart School,1DW,2019
University of Bedfordshire,B22,ATT Partnership,2CZ,2019
University of Bedfordshire,B22,Castle Newnham Partnership,29R,2019
University of Bedfordshire,B22,Cromwell Community College; an Active Learning Trust school,2KL,2019
University of Bedfordshire,B22,Fenland Teaching School Alliance,1XY,2019
University of Bedfordshire,B22,Hatton Teaching School Alliance,1Y7,2019
University of Bedfordshire,B22,Luton Futures,1JG,2019
University of Bedfordshire,B22,Middlefield Primary Academy,1C2,2019
University of Bedfordshire,B22,Nene and Ramnoth,2GE,2019
University of Bedfordshire,B22,Redborne Upper School And Community College,1R7,2019
University of Bedfordshire,B22,Thorndown Primary School,2LV,2019
University of Birmingham,B32,Chadsgrove Teaching School Alliance,17A,2019
University of Birmingham,B32,Elston Hall & St Bartholomew's Teaching School Alliance,2JA,2019
University of Birmingham,B32,Greet Teaching School Alliance,1S4,2019
University of Birmingham,B32,Hales Valley Teaching School,18E,2019
University of Birmingham,B32,Lordswood Girls' School and Sixth Form Centre,1VK,2019
University of Birmingham,B32,Manor Primary School,1QO,2019
University of Birmingham,B32,Our Lady and St Hubert's Catholic Primary School,262,2019
University of Birmingham,B32,St Paul's Caritas Christi,242,2019
