accredited_provider_name,accredited_provider_code,training_provider_name,training_provider_code,academic_year_code
"St Mary's University, Twickenham",S64,RTSA,1FP,2021
"St Mary's University, Twickenham",S64,Southfields Academy,181,2021
"St Mary's University, Twickenham",S64,St Joseph's Alliance,1BY,2021
"St Mary's University, Twickenham",S64,St Michael's Catholic Grammar School,23B,2021
"St Mary's University, Twickenham",S64,"TESLA, Bohunt School",1DP,2021
"St Mary's University, Twickenham",S64,Wandle Teaching School Alliance,13V,2021
"St Mary's University, Twickenham",S64,West London Teaching School Alliance (Secondary),2BV,2021
Suffolk and Norfolk Primary SCITT,S13,ASSET Education,146,2021
Suffolk and Norfolk Primary SCITT,S13,Consortium Multi Academy Trust,2J7,2021
Suffolk and Norfolk Primary SCITT,S13,Fairfield Infant School,1VQ,2021
Suffolk and Norfolk Primary SCITT,S13,St Francis of Assisi Catholic Primary School,2JV,2021
Suffolk and Norfolk Primary SCITT,S13,Stradbroke Church of England Primary School IP21 5HH,2KC,2021
Suffolk and Norfolk Primary SCITT,S13,The Bawburgh School,1JE,2021
Suffolk and Norfolk Primary SCITT,S13,The Norwich Teaching School,1SR,2021
Suffolk and Norfolk Primary SCITT,S13,West Ipswich Teaching School,2FO,2021
Suffolk and Norfolk Primary SCITT,S13,White Woman Lane Junior School,1MH,2021
Suffolk and Norfolk Secondary SCITT,S14,Bury St Edmunds County Upper School,1OZ,2021
Suffolk and Norfolk Secondary SCITT,S14,Claydon High School,2GU,2021
Suffolk and Norfolk Secondary SCITT,S14,Farlingaye & Kesgrave Teaching School Alliance,1GN,2021
Suffolk and Norfolk Secondary SCITT,S14,Hartismere School,1GP,2021
Suffolk and Norfolk Secondary SCITT,S14,"Notre Dame High School, Norwich",1GT,2021
Suffolk and Norfolk Secondary SCITT,S14,One Sixth Form College,2M5,2021
Suffolk and Norfolk Secondary SCITT,S14,The Norwich Teaching School,1SR,2021
Suffolk and Norfolk Secondary SCITT,S14,Thorpe St Andrew School and Sixth Form,1ZN,2021
Suffolk and Norfolk Secondary SCITT,S14,Thurston Community College,2TC,2021
Sussex Teacher Training Partnership,E37,East Sussex Teacher Training Partnership SCITT IK,24B,2021
Sussex Teacher Training Partnership,E37,St Marks's teaching School Partnership,13T,2021
Sutton SCITT,1ZW,Glenthorne High School,17J,2021
Teaching London: LDBS SCITT,L59,Bannockburn Primary School,2E2,2021
Teaching London: LDBS SCITT,L59,Blue Kite Academy Trust,2HL,2021
Teaching London: LDBS SCITT,L59,Brampton Manor Academy,MB8,2021
Teaching London: LDBS SCITT,L59,"Christ Church Primary School, Hampstead",1VM,2021
Teaching London: LDBS SCITT,L59,Cranford Community College,265,2021
Teaching London: LDBS SCITT,L59,Forty Hill CofE Primary School,2L8,2021
Teaching London: LDBS SCITT,L59,Holy Trinity CofE Primary School,292,2021
Teaching London: LDBS SCITT,L59,"Lady Boswell's Church of England Voluntary Aided Primary School, Sevenoaks",2FJ,2021
Teaching London: LDBS SCITT,L59,Littleton CofE Infant School,2HR,2021
Teaching London: LDBS SCITT,L59,Millennium Primary School,2LH,2021
Teaching London: LDBS SCITT,L59,St Andrew and St Francis CofE Primary School,2DJ,2021
Teaching London: LDBS SCITT,L59,St Andrews CE Primary School,1VA,2021
Teaching London: LDBS SCITT,L59,St Mary's CofE Primary School,29Y,2021
Teaching London: LDBS SCITT,L59,St Matthew's CofE Primary School,1DF,2021
Teaching London: LDBS SCITT,L59,St Peter's London Docks CofE Primary School,1V1,2021
Teaching London: LDBS SCITT,L59,St Stephen's CofE Primary School,2E4,2021
Teaching London: LDBS SCITT,L59,Wren Academy,19V,2021
Teach Kent & Sussex,2EZ,Bennett Memorial Diocesan School,1KU,2021
Teach Kent & Sussex,2EZ,Claremont Primary School,1TP,2021
Teach Kent & Sussex,2EZ,Wealden Partnership,1Z2,2021
Teach SouthEast,2EW,The Wokingham Federation,152,2021
Tes Institute,H40,Benfleet Teaching School Alliance,1JH,2021
Tes Institute,H40,Havering Train2Teach,178,2021
Tes Institute,H40,Plume Community Teaching Partnership,1XB,2021
Tes Institute,H40,Teach in Kent,26J,2021
Tes Institute,H40,Teach London South East,2GP,2021
Thamesmead SCITT,T26,Thamesmead School,1OU,2021
The Bedfordshire Schools  Training Partnership,B31,Luton Futures,1JG,2021
The Cambridge Partnership,C03,Cambridge Meridian Academies Trust & Swavesey Village College,2KU,2021
The Cambridge Partnership,C03,CMAT Stamford Welland Academy,9J1,2021
The Cambridge Partnership,C03,Greenwood Academies Trust,1EX,2021
The Cambridge Partnership,C03,Lawrence Sheriff School,1GH,2021
"The Cambridge Teaching Schools Network, CTSN SCITT",1WO,Anglian Gateway Teaching Schools Alliance,1JD,2021
"The Cambridge Teaching Schools Network, CTSN SCITT",1WO,Catalyst Teaching School Alliance,2L5,2021
"The Cambridge Teaching Schools Network, CTSN SCITT",1WO,Morris Teaching School Alliance,2KV,2021
"The Cambridge Teaching Schools Network, CTSN SCITT",1WO,The Lark Teaching School Alliance,2JM,2021
The Coventry SCITT,2A7,Sidney Stringer Academy,18K,2021
The Grand Union Training Partnership,G60,Sponne School,1PJ,2021
The Hampshire SCITT Partnership,1X9,Hampshire SCITT Partnership (School Direct),16P,2021
The Havering Teacher Training Partnership,H17,Hall Mead School,1GJ,2021
The John Taylor SCITT,24V,The de Ferrers Trust,1E2,2021
The John Taylor SCITT,24V,Uttoxeter Learning Trust Teaching School,2J9,2021
The Learning Institute South West,L19,Bridging the Tamar Learning Alliance,165,2021
The Learning Institute South West,L19,The Learning Institute South West [School Direct],28N,2021
The Manchester Metropolitan University,M40,Arch Alliance - All Souls' CE Primary,1XK,2021
The Manchester Metropolitan University,M40,Blessed Thomas Holford Catholic College,1YR,2021
The Manchester Metropolitan University,M40,Boarshaw Community Primary School,2LJ,2021
The Manchester Metropolitan University,M40,Elmridge Primary School,1V4,2021
The Manchester Metropolitan University,M40,Holmes Chapel Comprehensive School,1PN,2021
The Manchester Metropolitan University,M40,Loreto School Direct Alliance,1H2,2021
The Manchester Metropolitan University,M40,Manchester Teaching School Alliance,1JR,2021
The Manchester Metropolitan University,M40,Oakwood Academy,2CM,2021
The Manchester Metropolitan University,M40,Optimus Alliance,2DA,2021
The Manchester Metropolitan University,M40,Rivington School Direct,1JL,2021
The Manchester Metropolitan University,M40,Salford Alliance of Learning Schools,2F8,2021
The Manchester Metropolitan University,M40,Teach Manchester,1HJ,2021
The National Mathematics and Physics SCITT,2H8,Wycombe High School,1CH,2021
The National Modern Languages SCITT,2F1,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2021
The OAKS (Ormiston and Keele SCITT),24P,Blackfriars Teaching School Alliance,1JA,2021
The OAKS (Ormiston and Keele SCITT),24P,Brine Leas School,18U,2021
The OAKS (Ormiston and Keele SCITT),24P,Fairfax Academy,9J3,2021
The OAKS (Ormiston and Keele SCITT),24P,Ormiston Sir Stanley Matthews Academy,1UV,2021
The OAKS (Ormiston and Keele SCITT),24P,Stafford Hub,1WB,2021
The Pimlico-London SCITT,P58,The Bridge AP Academy,1FJ,2021
The Sheffield SCITT,S97,Hungerhill School,298,2021
The Sheffield SCITT,S97,Learning Unlimited Teaching School Alliance,26G,2021
The Sheffield SCITT,S97,Matrix TSA,2D2,2021
The Sheffield SCITT,S97,Mercia Learning Alliance,13C,2021
The Sheffield SCITT,S97,St Bernard's School Direct Training,29P,2021
The Sheffield SCITT,S97,"St Mary's Catholic High School, A Catholic Voluntary Academy",1WA,2021
The Shire Foundation,S25,Hillborough Junior School,18H,2021
The Solent SCITT,S56,Park Community School,2K2,2021
The Solent SCITT,S56,The Solent Scitt,1R1,2021
The University of Buckingham,B90,Wycombe High School,1CH,2021
The University of Gloucestershire,G50,Bristol E-ACT Partnership,2HD,2021
The University of Gloucestershire,G50,Bristol Early Years Teaching Consortium,1LF,2021
The University of Gloucestershire,G50,Swindon Initial Teacher Education,12Q,2021
The University of Gloucestershire,G50,Swindon Initial Teacher Education in Gloucester,12O,2021
The University of Hull,H72,Humber Teaching School,1ES,2021
The University of Manchester,M20,Blessed Thomas Holford Catholic College,1YR,2021
The University of Manchester,M20,Hursthead Junior School Alliance,27X,2021
The University of Manchester,M20,IPLCN,2AH,2021
The University of Manchester,M20,Loreto School Direct Alliance,1H2,2021
The University of Manchester,M20,Pennine Teaching Alliance,2FK,2021
The University of Manchester,M20,Salford Alliance of Learning Schools,2F8,2021
The University of Manchester,M20,Silk Alliance,2D3,2021
The University of Manchester,M20,Teach Cheshire,1JS,2021
The University of Manchester,M20,Teach Manchester,1HJ,2021
The University of Nottingham,N84,Greenwood Academies Trust,1EX,2021
The University of Nottingham,N84,The de Ferrers Trust,1E2,2021
The University of Nottingham,N84,The Minster Learning Alliance,1EC,2021
The University of Nottingham,N84,Transform Teaching School Alliance,1E4,2021
The University of Reading,R12,Berkshire Teaching School Alliance,1Y1,2021
The University of Reading,R12,Burnham Teaching Partnership,1MT,2021
The University of Reading,R12,Calthorpe Park North East Hants Consortium,1UH,2021
The University of Reading,R12,Collingwood College,1LJ,2021
The University of Reading,R12,Court Moor Partnership,2J8,2021
The University of Reading,R12,Geoffrey Field Junior School,1QL,2021
The University of Reading,R12,Teach Maidenhead,286,2021
The University of Reading,R12,TeachSlough,17T,2021
The University of Reading,R12,The Trinity Partnership,1RM,2021
The University of Reading,R12,The Wokingham Federation,152,2021
The University of Sheffield,S18,Ashfield School ITT,2L9,2021
The University of Sheffield,S18,Chorus Education Trust and Sheffield Teaching School Alliance,1N5,2021
The University of Sheffield,S18,Mercia Learning Alliance,13C,2021
The University of Warwick,W20,Achieve with TELA,1R3,2021
The University of Warwick,W20,Alfreton Nursery School,2C2,2021
The University of Warwick,W20,Creative Education Trust,5A1,2021
The University of Warwick,W20,Cuckoo Hall Academies Trust (CHAT),1X1,2021
The University of Warwick,W20,Dorridge Alliance,2KX,2021
The University of Warwick,W20,Higham Lane School Partnership,2KZ,2021
The University of Warwick,W20,Kenilworth Partnership,241,2021
The University of Warwick,W20,Lawrence Sheriff School,1GH,2021
The University of Warwick,W20,President Kennedy Teaching School Alliance,2KR,2021
The University of Warwick,W20,Shireland Teaching School Alliance,13A,2021
The University of Warwick,W20,St Paul's Caritas Christi,242,2021
The University of Warwick,W20,St Peter's Solihull Teaching School Alliance,17Y,2021
The University of Warwick,W20,Woodloes Teaching Partnership,2HS,2021
The University of Warwick,W20,Woodrush Training Consortium,21T,2021
Titan Partnership Ltd,T30,Aston Manor Academy,1F2,2021
Titan Partnership Ltd,T30,Broadway Academy,2EA,2021
Titan Partnership Ltd,T30,St Matthew's Teaching School,5G9,2021
TKAT SCITT,K13,Chichester High School,2GC,2021
Two Mile Ash ITT Partnership,T89,Ashmead Combined School,289,2021
Two Mile Ash ITT Partnership,T89,Peter Pan Teaching School,2AF,2021
Two Mile Ash ITT Partnership,T89,Two Mile Ash School,1WY,2021
"UCL, University College London",U80,Agnus Dei Teaching School Alliance,2BD,2021
"UCL, University College London",U80,Angel Islington Teaching School Alliance,2BZ,2021
"UCL, University College London",U80,Ashmole Academy (North London Teaching Alliance),1P2,2021
"UCL, University College London",U80,Beal High School (NELTA),1NA,2021
"UCL, University College London",U80,Bexley Teaching School Alliance,1HE,2021
"UCL, University College London",U80,Catholic Schools' Partnership,134,2021
"UCL, University College London",U80,Charlotte Sharman Primary School,2BG,2021
"UCL, University College London",U80,City Excellence in Teaching,1CW,2021
"UCL, University College London",U80,East London Teaching School Alliance,1XC,2021
"UCL, University College London",U80,Elmhurst Teaching School Alliance,15U,2021
"UCL, University College London",U80,Endeavour TSA,1QU,2021
"UCL, University College London",U80,Future Stars TSA,1BR,2021
"UCL, University College London",U80,Gladesmore Community School,1FW,2021
"UCL, University College London",U80,Grazebrook Primary School,18Y,2021
"UCL, University College London",U80,Kingston School Direct,1FM,2021
"UCL, University College London",U80,North London New River Teaching Alliance,1JV,2021
"UCL, University College London",U80,Primary Advantage,1XW,2021
"UCL, University College London",U80,Southfields Academy,181,2021
"UCL, University College London",U80,Swiss Cottage Teaching School Alliance,1HU,2021
"UCL, University College London",U80,"The City Academy, Hackney",2CR,2021
"UCL, University College London",U80,Valentines High School,1OM,2021
"UCL, University College London",U80,Wandle Teaching School Alliance,13V,2021
"UCL, University College London",U80,West London Teaching School Alliance (Secondary),2BV,2021
University College Birmingham,B35,Birmingham Nursery Schools Teaching School Alliance,2D8,2021
University College Birmingham,B35,Black Pear Trust Alliance,2HC,2021
University College Birmingham,B35,Riverley Primary School,2LF,2021
University College Birmingham,B35,Wilson Stuart School,1DW,2021
University of Bedfordshire,B22,ATT Partnership,2CZ,2021
University of Bedfordshire,B22,Castle Newnham Partnership,29R,2021
University of Bedfordshire,B22,Fenland Teaching School Alliance,1XY,2021
University of Bedfordshire,B22,Luton Futures,1JG,2021
University of Bedfordshire,B22,Middlefield Primary Academy,1C2,2021
University of Bedfordshire,B22,Nene and Ramnoth,2GE,2021
University of Bedfordshire,B22,Redborne Upper School And Community College,1R7,2021
University of Bedfordshire,B22,Thorndown Primary School,2LV,2021
University of Birmingham,B32,Endeavour TSA,1QU,2021
University of Birmingham,B32,Hales Valley Teaching School,18E,2021
University of Birmingham,B32,Manor Primary School,1QO,2021
University of Birmingham,B32,Prince Albert Junior and Infant School,2JO,2021
University of Birmingham,B32,St Paul's Caritas Christi,242,2021
University of Birmingham,B32,The Earls High School,1L5,2021
University of Birmingham,B32,Victoria Academies Trust,24Y,2021
University of Birmingham,B32,Washwood Heath School Direct,2K9,2021
University of Birmingham,B32,Windsor Academy Trust,2HE,2021
University of Birmingham,B32,Wood Green ITT Alliance,1O7,2021
University of Birmingham,B32,Woodrush Training Consortium,21T,2021
University of Brighton,B72,BHSSA,1KN,2021
University of Brighton,B72,City Excellence in Teaching,1CW,2021
University of Brighton,B72,Eastbourne Area School Direct Alliance,1J5,2021
University of Brighton,B72,Oriel ITT Partnership,2LR,2021
University of Brighton,B72,SCLP Alliance,17F,2021
University of Brighton,B72,St. Mary's Learning Alliance,2BJ,2021
University of Brighton,B72,"TESLA, Bohunt School",1DP,2021
University of Brighton,B72,Thames Teaching Alliance,2B8,2021
University of Brighton,B72,The Warwick Partnership,171,2021
University of Brighton,B72,Torfield School,1YE,2021
University of Brighton,B72,University of Brighton Academies Trust School Direct Programme,2FU,2021
University of Brighton,B72,Wealden Partnership,1Z2,2021
University of Bristol,B78,Castle Consortium,16E,2021
University of Bristol,B78,North Somerset Teaching Alliance,16Z,2021
University of Chester,C55,Alliance of Leading Learning,1HQ,2021
University of Chester,C55,Cheshire Leadership & Teaching Alliance,144,2021
University of Chester,C55,Severn Teaching School Alliance,1B5,2021
University of Chester,C55,Teach Cheshire,1JS,2021
University of Chester,C55,Wade Deacon High School Innovation Enterprise Alliance,1KQ,2021
University of Chester,C55,Warrington Wire Alliance,1BD,2021
University of Chichester,C58,Bishop Luffa,1PE,2021
University of Chichester,C58,Bitterne Park Teacher Training Alliance,1F6,2021
University of Chichester,C58,"Queen Elizabeth II Silver Jubilee School, Horsham",2FP,2021
University of Chichester,C58,SPARKLE ALLIANCE,2K8,2021
University of Chichester,C58,"TESLA, Bohunt School",1DP,2021
University of Chichester,C58,University of Chichester Academy Trust School Direct Partnership,2DH,2021
University of Cumbria,C99,Blackburn Team Alliance,1UC,2021
University of Cumbria,C99,Burton Morewood CofE Primary School,156,2021
University of Cumbria,C99,Carlisle School Direct,136,2021
University of Cumbria,C99,Catholic Teaching Alliance (North),1GB,2021
University of Cumbria,C99,Hackney Teaching Schools' Alliance,1V9,2021
University of Cumbria,C99,Kingsmead Primary School,1AJ,2021
University of Cumbria,C99,Kirkbie Kendal School,1HZ,2021
University of Cumbria,C99,Lancaster and Fylde Schools' Alliance,1NN,2021
University of Cumbria,C99,Learning Futures Partnership,1UY,2021
University of Cumbria,C99,Parbold Douglas Church of England Academy,1Q4,2021
University of Cumbria,C99,Pennine Lancashire Alliance,1FS,2021
University of Cumbria,C99,St Ninian Catholic Federation,2DL,2021
University of Cumbria,C99,Teach Manchester,1HJ,2021
University of Cumbria,C99,Yarlside Teaching School Alliance,2GM,2021
University of Derby,D39,Alfreton Nursery School,2C2,2021
University of Derby,D39,Ashbourne Dove Valley TSA,2BE,2021
University of Derby,D39,Blackfriars Teaching School Alliance,1JA,2021
University of Derby,D39,Endeavour TSA,1QU,2021
University of Derby,D39,Forest Way Alliance,1L8,2021
University of Derby,D39,Ladycross Infant School,21X,2021
University of Derby,D39,Loughborough Learning Alliance,195,2021
University of Derby,D39,Matrix TSA,2D2,2021
University of Derby,D39,The Evolve Trust,1BO,2021
University of Derby,D39,The Northworthy Alliance,1L7,2021
University of Derby,D39,Transform Teaching School  Derby,2JW,2021
University of East Anglia,E14,Bury St Edmunds County Upper School,1OZ,2021
University of East Anglia,E14,Endeavour TSA,1QU,2021
University of East Anglia,E14,Farlingaye & Kesgrave Teaching School Alliance,1GN,2021
University of East Anglia,E14,Hartismere School,1GP,2021
University of East Anglia,E14,Hellesdon High School,1TE,2021
University of East Anglia,E14,Litcham School,2D5,2021
University of East Anglia,E14,St Michael's VA Junior School,2AR,2021
University of East Anglia,E14,Thorpe St Andrew School and Sixth Form,1ZN,2021
University of East London,E28,Agnus Dei Teaching School Alliance,2BD,2021
University of East London,E28,Burnt Mill Academy,2GY,2021
University of East London,E28,East London Early Years and Schools Partnership,25U,2021
University of East London,E28,Grazebrook Primary School,18Y,2021
University of East London,E28,Riverley Primary School,2LF,2021
University of East London,E28,Stepney All Saints Partnership.,132,2021
University of East London,E28,Valentines High School,1OM,2021
University of East London,E28,West Thornton Primary Academy,16A,2021
University of East London,E28,Whitefield Alliance,2JU,2021
University of Exeter,E84,Affinity Teaching School Alliance (Somerset),2DO,2021
University of Exeter,E84,Cornerstone Academy Trust,1M2,2021
University of Exeter,E84,Exeter Consortium,1QX,2021
University of Exeter,E84,Jurassic Coast Teaching Schools' Alliance,172,2021
University of Exeter,E84,Kernow Teaching School Alliance KTSA,21J,2021
University of Exeter,E84,Launceston College MAT and Duchy Academy Trust,218,2021
University of Exeter,E84,North Devon Teaching School Alliance,17H,2021
University of Exeter,E84,"QE School, Wimborne",1AN,2021
University of Exeter,E84,Quantock Teaching Alliance,2JK,2021
University of Exeter,E84,TADSS ITT Partnership,26E,2021
University of Exeter,E84,West Country Teaching School Alliance,1TK,2021
University of Greenwich,G70,Bexley Teaching School Alliance,1HE,2021
University of Greenwich,G70,Connect Teaching Partnership,2K1,2021
University of Greenwich,G70,Early Foundations Teaching School Alliance,2A9,2021
University of Greenwich,G70,Endeavour TSA,1QU,2021
University of Greenwich,G70,The Primary First Trust,2A3,2021
University of Hertfordshire,H36,AIM Alliance Schools,2FR,2021
University of Hertfordshire,H36,Amwell View School,1AC,2021
University of Hertfordshire,H36,Challoners High Bucks Hub,2FX,2021
University of Hertfordshire,H36,Chauncy Training Partnership,1RK,2021
University of Hertfordshire,H36,Dacorum Schools Alliance,1HS,2021
University of Hertfordshire,H36,Harrow First,214,2021
University of Hertfordshire,H36,Hitchin Boys' School,1QY,2021
University of Hertfordshire,H36,Pan Enfield  Alliance,1KC,2021
University of Hertfordshire,H36,Parmiter's School,1D5,2021
University of Hertfordshire,H36,Richard Hale School/The Sele School Partnership,1N6,2021
University of Hertfordshire,H36,Stevenage Schools' Partnership,2C8,2021
University of Hertfordshire,H36,The Shared Learning Trust,18N,2021
University of Hertfordshire,H36,The Wroxham School,12M,2021
University of Hertfordshire,H36,Warren Dell Primary School,215,2021
University of Hertfordshire,H36,Watford Grammar School for Girls,12L,2021
University of Hertfordshire,H36,West Hertfordshire Teaching School,17L,2021
University of Huddersfield,H60,Five Towns ITT Partnership,2FW,2021
University of Huddersfield,H60,Learners First Schools Partnership,1GX,2021
University of Huddersfield,H60,New Collaborative,2AJ,2021
University of Huddersfield,H60,Sola Fide Multi-Academy Trust,1NC,2021
University of Huddersfield,H60,Valley Trust (formerly TRISIS),2HM,2021
University of Huddersfield,H60,West Yorkshire Teaching Alliance,1JJ,2021
University of Leicester,L34,Achieve with TELA,1R3,2021
University of Leicester,L34,Brooke Weston Teaching School Alliance,1QM,2021
University of Leicester,L34,Forest Way Alliance,1L8,2021
University of Leicester,L34,Higham Lane School Partnership,2KZ,2021
University of Leicester,L34,Learn-AT School Direct,237,2021
University of Leicester,L34,Leicestershire Learning Alliance,27P,2021
University of Leicester,L34,LiFE MAT and Partners School Direct,1A4,2021
University of Leicester,L34,Loughborough Learning Alliance,195,2021
University of Leicester,L34,Newcroft School Direct,26O,2021
University of Leicester,L34,North Charnwood Learning Partnership,1KB,2021
University of Leicester,L34,Park Junior School,272,2021
University of Leicester,L34,President Kennedy Teaching School Alliance,2KR,2021
University of Leicester,L34,Sparkenhoe School Direct,1RL,2021
University of Leicester,L34,The Beauchamp Lionheart Training Partnership,1O8,2021
University of Newcastle Upon Tyne,N21,Cardinal Hume Catholic School,198,2021
University of Newcastle Upon Tyne,N21,Emmanuel Teacher Training Partnership,14U,2021
University of Newcastle Upon Tyne,N21,St Mary's Catholic School,2KN,2021
University of Northampton,N38,Brooke Weston Teaching School Alliance,1QM,2021
University of Northampton,N38,Glen Hills Primary School,158,2021
University of Northampton,N38,Greenwood Academies Trust,1EX,2021
University of Northampton,N38,Upton Meadows Primary School,222,2021
University of Northumbria at Newcastle,N77,Beech HIll,14G,2021
University of Northumbria at Newcastle,N77,Benton Dene School,18O,2021
University of Northumbria at Newcastle,N77,North East Schools Teaching Alliance,1ZA,2021
University of Northumbria at Newcastle,N77,Tyne Valley Teaching School Alliance,16B,2021
University of Plymouth,P60,North Devon Teaching School Alliance,17H,2021
University of Plymouth,P60,Torbay Teaching School Alliance,1DG,2021
University of Portsmouth,P80,"TESLA, Bohunt School",1DP,2021
University of Southampton,S27,Bitterne Park Teacher Training Alliance,1F6,2021
University of Southampton,S27,Child First Partnership,28M,2021
University of Southampton,S27,Island Teaching Alliance,2HQ,2021
University of Southampton,S27,Portswood Primary School,1G4,2021
University of Sunderland,S84,Castle View Enterprise Teaching Alliance,2FS,2021
University of Sunderland,S84,Darlington West Park Partnership,1DB,2021
University of Sunderland,S84,Durham Schools Together,2DP,2021
University of Sunderland,S84,Inspire Multi Academy Trust Teaching Alliance,2JG,2021
University of Sunderland,S84,Sunderland Aim High Alliance,1A7,2021
University of Sunderland,S84,Sunderland Nursery Schools,2JQ,2021
University of Sussex,S90,Benfield Primary School,2FH,2021
University of Sussex,S90,BHSSA,1KN,2021
University of Sussex,S90,Bishop Luffa,1PE,2021
University of Sussex,S90,Eastbourne Area School Direct Alliance,1J5,2021
University of Sussex,S90,Kent Oaks Consortium,2CC,2021
University of Sussex,S90,St Marks's teaching School Partnership,13T,2021
University of Sussex,S90,"TESLA, Bohunt School",1DP,2021
University of Sussex,S90,The Warwick Partnership,171,2021
University of Sussex,S90,Wealden Partnership,1Z2,2021
"University of the West of England, Bristol",B80,Bristol Cathedral,2HN,2021
"University of the West of England, Bristol",B80,Bristol Early Years Teaching Consortium,1LF,2021
"University of the West of England, Bristol",B80,Severnside Learning Partnership,2CE,2021
"University of the West of England, Bristol",B80,St Peter's Teaching School,2EM,2021
"University of the West of England, Bristol",B80,Swindon Teacher Training Partnership,2KD,2021
University of Winchester,W76,Alton Schools Teaching Alliance,2BY,2021
University of Winchester,W76,ArrowITT,1DD,2021
University of Winchester,W76,Bitterne Park Teacher Training Alliance,1F6,2021
University of Winchester,W76,Coastal Teaching Partnership South,2LA,2021
University of Winchester,W76,Dorset Teaching School Alliance,1QW,2021
University of Winchester,W76,Godalming Learning Partnership,2JT,2021
University of Winchester,W76,Gosport and Fareham Multi-Academy Trust,1AS,2021
University of Winchester,W76,Harrison Primary School,1AT,2021
University of Winchester,W76,Linwood Teaching School Alliance,1X3,2021
University of Winchester,W76,Perins Innov-8,2DC,2021
University of Winchester,W76,Southampton Inclusion Partnership,26W,2021
University of Winchester,W76,"St John's Church of England First School, Wimborne",225,2021
University of Winchester,W76,"TESLA, Bohunt School",1DP,2021
University of Winchester,W76,The Arnewood School Academy,1ZM,2021
University of Winchester,W76,The Rural Schools Alliance,2EN,2021
University of Wolverhampton,W75,ConnectEd Partnership,27U,2021
University of Wolverhampton,W75,Lindens,14S,2021
University of Wolverhampton,W75,Oakham Alliance,1P7,2021
University of Wolverhampton,W75,Spring Vale Primary Schools Direct Alliance,2AD,2021
University of Wolverhampton,W75,St Edmunds Catholic Academy,27Y,2021
University of Wolverhampton,W75,St John's Teaching School Alliance,1OR,2021
University of Wolverhampton,W75,Stour Vale Academy Trust,1FA,2021
University of Wolverhampton,W75,Telford Partnership,2GO,2021
University of Wolverhampton,W75,The Earls High School,1L5,2021
University of Wolverhampton,W75,Wednesbury Teaching School Alliance,1R5,2021
University of Wolverhampton,W75,Wood Green ITT Alliance,1O7,2021
University of Worcester,W80,Barr Beacon School,16T,2021
University of Worcester,W80,Bengeworth Multi-Academy Trust,2JC,2021
University of Worcester,W80,Black Pear Trust Alliance,2HC,2021
University of Worcester,W80,Hereteach Alliance,22V,2021
University of Worcester,W80,Lord Scudamore Primary Academy,19N,2021
University of Worcester,W80,President Kennedy Teaching School Alliance,2KR,2021
University of Worcester,W80,Riverley Primary School,2LF,2021
University of Worcester,W80,River Wye Federation,2JP,2021
University of Worcester,W80,Shires Teaching School Alliance,2EB,2021
University of Worcester,W80,Somers Park Primary School,28W,2021
University of Worcester,W80,South Bromsgrove Teacher Training Partnership,19S,2021
University of Worcester,W80,Stour Vale Academy Trust,1FA,2021
University of Worcester,W80,The Earls High School,1L5,2021
University of Worcester,W80,Woodrush Training Consortium,21T,2021
West Essex SCITT,2BB,West Essex SCITT (St John's C of E Primary School),15D,2021
Yorkshire and Humber Teacher Training,2B2,Ilkley All Saints' Teacher Training Partnership,2DX,2021
Yorkshire and Humber Teacher Training,2B2,Yorkshire and Humber School Direct,1V7,2021
Yorkshire Wolds Teacher Training,2EV,Riding Forward Education Alliance,1PU,2021
York St John University,Y75,Campus Stockton Teaching Alliance,2JJ,2021
York St John University,Y75,Esk Valley Alliance,1XT,2021
York St John University,Y75,Middlesbrough Schools' Teaching Alliance,1SP,2021
York St John University,Y75,Parkinson Lane School Direct Partnership (Calderdale),238,2021
York St John University,Y75,St George's CofE VA Primary,1SO,2021
York St John University,Y75,St Hugh's School,1RZ,2021
York St John University,Y75,White Rose Alliance,196,2021
